id sitename lat long state altitude model ages ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 111 1 7 17 8 27 3 25 0 26 72 3 7
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 288 1 12 32 3 55 4 31 0 8 50 0 4
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 1580 3 14 23 2 44 4 23 0 30 61 2 3
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 2134 3 9 33 6 15 2 37 1 6 103 3 3
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 2687 3 5 27 4 20 2 41 0 15 81 1 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 3241 7 13 32 5 21 3 37 1 8 73 1 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 3425 7 24 31 9 15 2 35 0 13 70 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 3794 6 11 34 12 6 6 33 0 14 86 1 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 3979 8 17 37 12 8 3 45 0 24 46 1 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 4164 3 16 40 4 8 3 45 0 17 68 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 4385 3 2 32 6 27 7 19 0 8 103 1 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 4533 2 10 35 7 4 5 31 0 13 94 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 4717 3 10 21 10 8 4 45 0 14 87 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 5086 1 14 33 4 10 5 30 0 12 93 1 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 5271 6 11 19 10 3 7 38 0 33 79 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 5640 5 7 20 7 1 1 61 0 37 72 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 6009 3 21 10 13 2 4 35 0 14 99 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 6193 5 22 15 11 2 10 31 0 14 93 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 6562 4 5 14 6 2 3 59 0 16 92 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 6932 10 12 8 15 0 4 74 0 34 51 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 7301 2 8 17 14 3 8 71 0 27 64 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 7485 7 7 10 9 1 7 86 0 43 46 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 7854 10 22 17 17 3 8 61 0 20 46 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8039 5 28 10 20 3 14 58 0 22 42 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8223 5 8 7 30 0 6 66 0 20 58 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8408 4 12 4 19 4 10 84 0 20 47 0 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8554 2 3 7 19 2 4 57 0 32 81 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8608 14 0 6 14 0 4 45 0 23 100 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8661 1 0 4 14 0 3 25 3 12 233 1 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8688 3 0 11 9 0 0 11 0 5 88 1 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8699 4 0 16 7 0 2 15 0 7 148 2 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8710 2 0 13 8 0 0 26 5 15 27 107 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8742 8 0 13 5 0 0 20 0 17 24 115 3
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8769 0 0 9 3 0 0 9 2 14 37 128 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8796 5 0 14 7 0 0 30 0 19 15 97 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8850 0 0 1 4 0 2 11 0 3 28 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8903 7 0 6 20 0 5 72 0 27 87 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 8957 3 0 7 21 0 6 45 0 21 97 0 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9044 7 0 7 19 0 4 58 0 28 83 2 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9267 5 0 9 10 0 2 37 0 22 70 0 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9490 1 0 12 14 0 7 32 0 25 127 0 3
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9601 6 0 11 7 0 0 16 1 12 28 123 6
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9713 1 0 7 7 0 0 24 2 24 4 88 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9824 3 0 7 1 0 0 24 0 15 3 155 0
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 9936 4 0 4 0 0 0 17 0 21 4 103 2
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 10047 3 0 8 5 0 0 12 2 8 3 159 4
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 10203 4 0 7 2 0 0 18 0 14 3 105 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 10871 5 0 1 0 0 0 6 0 14 2 75 1
3620 Seidel 44.45 -87.515556 wisconsin 211 NAPD 11227 1 0 0 0 0 0 2 0 1 0 40 0
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD -18 2 0 55 4 0 0 10 3 54 227 34 2
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD -11 4 0 59 5 0 2 14 7 76 210 28 1
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD -4 5 0 73 6 0 4 18 8 82 217 34 12
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 10 5 0 47 4 0 2 7 8 66 264 41 8
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 27 0 0 47 1 1 6 10 5 85 253 23 5
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 44 6 0 68 1 1 4 11 4 76 278 39 6
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 52 4 0 84 2 2 3 11 4 78 301 39 7
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 69 5 0 81 5 2 2 16 6 68 214 35 7
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 78 4 0 66 2 1 0 14 3 72 244 43 6
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 97 5 0 140 3 0 6 17 10 106 375 55 14
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 126 2 0 79 3 0 1 15 4 75 265 28 7
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 156 0 0 11 0 0 0 2 1 8 56 4 2
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 185 3 0 54 1 1 2 11 4 88 353 31 5
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 332 8 0 122 1 0 5 12 5 114 446 41 8
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 479 4 0 93 4 3 2 6 5 74 244 25 9
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 626 1 0 80 3 2 1 8 9 83 314 24 12
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 773 5 0 57 1 0 0 6 4 80 325 6 8
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 920 4 0 77 1 0 1 8 3 121 305 20 9
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1067 2 0 67 4 2 1 6 7 70 336 31 10
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1214 5 0 58 3 0 1 9 3 91 295 27 7
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1361 2 0 86 0 1 0 10 6 91 408 42 5
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1509 2 0 56 2 1 3 3 5 80 308 32 3
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1656 4 0 73 4 1 0 10 5 74 369 24 4
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1803 0 0 77 2 1 0 8 3 99 407 22 6
2375 ShagawaLake 47.916667 -91.866667 minnesota 492 NAPD 1950 7 0 67 1 0 1 5 4 71 416 32 8
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 65 2 0 5 4 0 4 138 0 21 24 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 72 0 0 37 9 0 0 97 0 20 32.5 4 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 77 3 0 21 17 0 2 223 0 35 63.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 88 4 0 27 13 0 1 134 0 29 15.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 95 0 0 11 5 0 0 154 0 25 43.5 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 107 9 0 18 10 0 2 239 0 27 63.5 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 140 3 0 12 8 0 1 120 2.5 17 38 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 338 2 0 31 7 0 3 106 0 33 40.5 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 938 5 0 12 8 0 1 162 0 22 41 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 1729 6 0 37 18 0 0 192 0 44 49.5 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2173 6 0 17 9 0 4 152 0 12 20.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2345 1 0 30 15 0 1 230 0 74 38.5 4.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2386 5 0 17 4 0 1 116 0 44 12.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2427 4 0 16 10 0 1 227 0 66 35.5 4 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2546 3 0 17 44 0 0 92 0 36 47.5 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2608 6 0 29 15 0 2 181 0 47 53 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2637 8 0 19 5 0 1 201 0.5 64 47.5 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2666 0 0 19 8 0 0 102 0 60 13.5 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2696 12 0 35 35 0 2 318 2 117 68.5 4 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2727 3 0 18 11 0 1 157 1 95 46 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2758 2 0 9 13 0 3 154 0 63 27.5 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2788 1 0 17 19 0 0 145 0 74 29.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2818 3 0 12 14 0 1 182 0.5 82 17.5 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2847 4 0 21 18 0 2 113 0 66 41 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2876 1 0 18 15 0 1 171 0 62 31.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2905 4 0 15 17 0 4 263 0 84 54.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2934 3 0 14 13 0 5 205 0 62 25 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2963 4 0 38 26 0 7 262 0 117 37 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 2992 4 0 15 9 0 3 237 0 65 25 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3108 4 0 13 10 0 1 173 0 58 13.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3136 1 0 7 10 0 0 118 0 19 33.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3165 5 0 11 9 0 1 269 0 51 30.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3194 1 0 14 155 0 0 93 0 50 17.5 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3223 3 0 13 13 0 1 186 0 57 33 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3252 2 0 13 22 0 0 134 0 46 35 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3283 3 0 13 7 0 1 131 0 39 34 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3313 4 0 18 16 0 2 115 0 51 65 4.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3344 4 0 18 18 0 1 160 0 57 39 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3375 1 0 13 30 0 1 73 0 42 23 4.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3404 2 0 10 6 0 2 128 0 65 34 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3433 4 0 20 7 0 1 109 0 49 29.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3463 9 0 8 10 0 3 243 0 59 25.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3492 1 0 16 28 0 3 180 1 72 33 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3520 3 0 12 14 0 1 221 0 49 36 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3547 4 0 6 10 0 2 77 0 33 14 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3574 7 0 11 17 0 0 63 0 39 20.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3661 5 0 3 9 0 2 80 0 35 16.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3692 6 0 3 10 0 2 73 0 40 22 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3722 1 0 8 9 0 0 129 0 30 27.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3751 6 0 5 14 0 0 84 0 53 36 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3780 3 0 7 12 0 1 61 0 32 33.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3808 6 0 16 19 0 0 163 0 68 47 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3836 9 0 5 11 0 0 123 0.5 54 67 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3865 4 0 4 8 0 1 118 0 47 34 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3894 4 0 0 21 0 2 73 0 33 23 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3923 3 0 2 6 0 0 68 0 55 17.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3951 7 0 6 12 0 2 93 0 36 40 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3975 2 0 1 9 0 1 73 0 49 29.5 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 3996 2 0 6 12 0 1 71 0 21 41 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4017 5 0 7 10 0 1 91 0 30 23 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4038 5 0 3 8 0 1 86 0 26 24.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4059 2 0 2 7 0 0 77 0 34 30 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4081 4 0 17 1 0 0 71 0 21 22.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4102 7 0 2 15 0 1 77 0 40 19 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4127 4 0 9 40 0 0 115 0 28 24 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4165 5 0 14 11 0 5 170 0 41 26 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4187 6 0 4 10 0 1 271 0 34 8 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4208 5 0 17 11 0 2 102 0 32 30.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4229 2 0 13 6 0 0 75 0 35 29.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4251 1 0 6 7 0 0 49 0 39 21 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4272 2 0 6 12 0 5 53 0 34 15.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4292 3 0 11 7 0 0 41 0 51 26 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4314 0 0 10 12 0 0 104 0 43 26.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4336 7 0 9 5 0 0 98 0 42 20 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4358 6 0 14 12 0 0 190 0 54 28 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4379 8 0 21 19 0 0 167 0 79 44.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4423 6 0 7 12 0 1 74 0 26 37 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4466 3 0 8 21 0 0 130 1 43 42.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4510 12 0 7 12 0 2 105 0 39 50.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4553 2 0 9 10 0 0 81 0 44 17.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4640 6 0 6 7 0 0 88 0 22 40 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 4848 6 0 5 13 0 0 47 0 31 41 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 5066 6 0 4 6 0 1 61 0 38 35.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 5282 8 0 6 4 0 1 75 0 24 14 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 5501 3 0 5 5 0 2 56 0 28 17.5 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 5763 4 0 2 25 0 4 73 0 45 51 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6027 3 0 11 27 0 5 83 0 38 45 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6163 7 0 4 27 0 3 53 0 53 16.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6297 3 0 8 23 0 1 52 0 35 20 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6565 2 0 5 41 0 0 93 0 43 65.5 4.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6826 7 0 11 33 0 2 40 0 21 27.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 6949 5 0 5 18 0 0 63 0 20 24.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7092 2 0 2 21 0 1 61 0 33 23.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7118 4 0 0 30 0 1 74 0 41 27.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7144 6 0 1 24 0 2 56 0 31 48.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7170 6 0 2 38 0 3 67 0 37 29.5 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7197 4 0 0 23 0 1 82 0 32 30.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7223 4 0 1 32 0 7 66 0 44 36.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7249 5 0 5 114 0 7 84 0 23 53 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7276 4 0 3 43 0 1 89 0 31 54.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7302 3 0 3 19 0 1 56 0 19 15 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7328 23 0 5 175 0 5 277 0 71 88.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7354 0 0 1 33 0 1 48 0 18 13.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7381 2 0 4 38 0 1 77 0 23 31 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7407 3 0 0 32 0 1 63 0 30 12 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7431 4 0 1 38 0 5 74 0 30 32.5 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7454 3 0 9 50 0 1 63 0 22 14.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7478 5 0 0 44 0 2 72 0 51 37 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7501 3 0 5 46 0 10 70 0 43 36.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7524 9 0 1 63 0 5 75 0 34 31 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7538 2 0 6 32 0 2 48 0 29 11 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7556 4 0 4 66 0 3 97 0 31 33.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7573 5 0 3 30 0 0 57 0 30 11 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7591 3 0 4 36 0 3 57 0 25 33 4 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7608 5 0 3 16 0 2 40 0 36 12 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7626 2 0 6 52 0 2 72 0.5 39 39 13 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7643 3 0 15 31 0 3 59 0 35 31.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7661 6 0 10 63 0 1 75 1 28 59 17 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7679 6 0 10 82 0 9 97 0 55 93 17 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7679 1 0 11 87 0 2 66 0 57 30.5 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7697 3 0 6 76 0 0 76 0 51 40.5 4.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7714 5 0 15 51 0 1 105 2 55 45 4 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7733 6 0 11 122 0 4 129 0 64 51.5 8.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7751 2 0 3 20 0 1 56 0 22 46 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7769 0 0 3 48 0 1 79 0 39 62.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7786 1 0 11 26 0 0 73 0 46 19.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7803 10 0 6 148 0 6 174 0 50 41 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7821 5 0 4 121 0 3 131 1 50 27.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7839 5 0 12 109 0 0 87 0.5 63 59 8.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7850 1 0 13 134 0 0 77 0.5 61 88 10.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7880 4 0 9 85 0 1 175 0 43 48 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7885 0 0 5 75 0 1 141 0 52 42 0 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7893 13 0 40 264 0 3 111 0.5 93 27 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7901 6 0 4 67 0 0 90 0 48 23.5 0.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7909 4 0 12 95 0 1 77 0 62 45 17 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7917 4 0 7 121 0 2 75 0.5 52 33 2.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7925 10 0 5 36 0 0 48 0 29 36 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7932 4 0 6 71 0 2 73 0.5 52 52.5 1.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7933 12 0 11 95 0 6 153 0 92 66 7.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7933 3 0 7 107 0 1 62 0.5 46 84 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7934 12 0 9 31 0 2 99 1 55 57 2 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7935 6 0 8 107 0 3 81 0 42 53.5 1 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7935 6 0 6 107 0 0 95 0 50 79 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7936 1 0 7 79 0 1 61 0 28 27.5 3.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7936 7 0 23 150 0 4 206 5.5 126 98 15 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7948 5 0 3 155 0 3 126 0 51 33.5 3 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 7988 1 0 19 208 0 3 201 0.5 73 131 9 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 8028 1 0 18 143 0 6 109 0 57 57.5 5.5 0
13029 SharkeyLake 44.5924 -93.4132 minnesota 305 Neotoma 8068 19 0 60 225 0 2 230 9 115 127 33 0
