id sitename lat long state altitude type age age_old bacon_depth ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 8979.02734044528 8027 580 7 0 52 48 0 7 72 0 95 189 2 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 9280.63590949141 8319 600 22 0 42 48 0 5 109 0 105 167 0 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 9712.88873593074 8706 630 19 0 54 57 0 5 110 0 158 157 3 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 9954.27054842703 8872 650 7 0 15 40 0 1 44 0 43 158 1 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 10201.0136998868 9037 670 14 0 22 44 0 2 55 0 51 203 1 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 10446.0447722757 9203 690 9 0 30 80 0 8 76 0 91 156 3 2
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 10566.4006585182 9286 700 39 0 92 89 0 5 108 0 141 149 5 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 10934.8189413195 9535 730 7 0 64 39 0 2 38 0 63 78 4 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 11301.5312300138 9783 760 16 0 54 53 0 3 23 0 45 123 10 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 11547.2623507233 9949 780 14 0 87 83 0 4 75 0 95 164 6 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 11793.8111612303 10115 800 6 0 91 39 0 1 25 0 30 106 11 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 12051.7710755727 10173 820 56 0 87 28 0 0 18 0 32 131 101 4
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 12316.8673814425 10213 840 14 0 26 3 0 1 12 0 17 11 153 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 12581.4509394272 10252 860 12 0 20 1 0 0 5 0 16 5 117 3
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 12901.075731797 10300 884 15 0 66 13 0 2 15 0 54 3 195 1
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 13114.644351352 10332 900 5 0 17 11 0 0 6 0 30 3 208 2
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 13379.464302826 10371 920 11 0 37 14 0 0 9 0 32 0 123 3
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 13644.6645957064 10411 940 14 0 20 8 1 0 17 0 21 1 168 2
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 13909.8731456521 10451 960 9 0 28 7 0 0 5 0 23 0 105 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 14174.0690547228 10490 980 10 0 22 5 0 1 6 0 23 6 102 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 14437.4871569252 10530 1000 23 0 44 8 0 0 11 0 26 7 150 1
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 14705.8399400447 10570 1020 16 0 15 7 0 0 13 0 24 5 115 1
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 14968.7499610497 10609 1040 6 0 18 2 0 0 3 0 26 2 86 0
3781 StewartsDarkLake 45.3 -91.45 wisconsin 335 Bacon 15231.6599820546 10649 1060 18 0 25 3 0 1 23 0 32 7 115 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon -12.0808386258186 -12 1 6 0 14 74 0 10 122 0 53 37 3 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 12.7936605380292 18 10 8 0 28 19 0 1 169 0 55 26 1 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 39.9600039010636 51 20 5 0 33 14 0 10 218 0 24 40 0 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 68.2995312824505 84 30 4 0 31 21 0 3 213 2 27 51 2 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 95.713264306048 116 40 1 1 22 21 3 2 142 1 40 89 2 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 123.442812949041 149 50 4 0 26 14 0 2 170 0 33 87 6 3
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 151.172361592034 182 60 2 0 19 8 2 0 159 1 33 89 1 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 178.901910235027 215 70 1 0 29 8 5 3 141 2 22 97 3 2
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 206.63145887802 248 80 3 0 43 9 2 2 393 1 25 104 1 1
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 234.361007521014 281 90 4 0 17 8 0 0 207 0 26 63 4 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 262.090556164007 314 100 2 0 28 11 2 4 236 0 28 86 0 1
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 289.820104807 346 110 3 0 18 5 3 0 186 1 23 74 1 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 317.549653449993 379 120 8 0 15 14 0 2 183 1 39 76 1 0
2613 SunfishLake 44.874722 -93.1 minnesota NA Bacon 345.279202092986 412 130 2 0 25 12 2 4 182 1 20 63 1 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 13.0686003820084 0 1 3 0 33 11 0 6 161 3 45 47 0 27
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 37.7691230244145 76 7 2 0 5 2 0 1 33 1 10 16 1 77
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 56.4361040904632 156 13 0 0 1 1 0 1 26 1 6 90 1 85
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 128.791767590125 248 19 1 0 8 2 0 1 40 0 7 95 1 43
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 229.606341996022 341 25 1 0 13 1 0 0 20 2 5 67 7 61
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 324.258305863537 433 31 0 0 13 0 0 1 19 0 7 73 4 51
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 423.811602272636 526 37 0 0 6 0 0 0 18 0 4 94 4 56
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 521.783687895146 619 43 0 0 6 1 0 1 14 0 7 86 4 60
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 618.595147578449 711 49 2 0 4 0 0 4 31 1 6 121 6 33
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 832.46529411139 912 62 1 0 1 1 0 1 22 0 2 82 3 9
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 997.459219814167 1066 72 0 0 1 1 0 1 25 1 3 118 5 33
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1114.77504499465 1174 79 0 0 5 1 0 2 48 1 9 137 2 4
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1301.6601033459 1341 88 0 0 5 1 0 6 45 1 9 114 3 1
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1512.60968197868 1531 98 1 0 3 0 0 1 48 1 4 186 3 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1665.38308411908 1665 105 0 0 4 0 0 2 38 0 9 167 7 0
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1795.25321721729 1778 111 0 0 2 1 0 1 22 1 3 70 1 0
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 1902.07080110414 1873 116 0 0 2 5 0 3 52 0 4 145 6 1
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2009.71055486959 1968 121 0 0 2 1 0 3 43 1 3 119 5 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2119.12803277908 2063 126 0 0 1 1 0 2 62 0 8 118 5 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2225.03839351588 2158 131 0 0 3 2 0 1 38 0 3 73 2 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2329.36845005724 2253 136 2 0 2 1 0 2 55 1 7 89 2 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2496.48594956451 2405 144 1 0 1 1 0 0 61 0 4 143 2 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2708.96455884149 2595 154 0 0 6 3 0 2 59 0 6 91 3 0
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 2864.37439120804 2730 161 2 0 0 1 0 1 54 4 7 120 4 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 3091.18657125544 2931 171 0 0 1 3 0 1 51 0 4 113 2 0
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 3318.74070230184 3133 181 3 0 5 7 0 2 104 4 19 164 5 1
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 3535.26599046395 3334 191 1 0 7 11 0 4 147 2 9 83 0 1
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 3644.72580492161 3412 197 1 0 3 6 0 3 90 2 7 43 3 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 3724.01359144698 3469 202 1 0 3 5 0 2 68 2 9 77 4 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 4167.11335157832 3790 230 3 0 3 2 0 3 43 2 11 75 5 4
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 4416.23479657028 3974 246 4 0 3 0 0 2 37 3 8 108 3 3
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 4642.58837752457 4134 260 1 0 2 2 0 3 50 4 17 76 4 4
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 4770.35863867488 4226 268 0 0 2 2 0 1 22 4 8 114 5 2
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 4899.10938144018 4318 276 5 0 3 2 0 0 49 2 13 78 3 0
2624 TamarackCreek 44.15 -91.45 wisconsin 244 Bacon 5056.68280162041 4500 286 2 0 3 4 0 1 40 3 13 123 2 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon -10.3028179141489 -8 1 12 0 63 46 0 3 85 2 54 65 4 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 36.6231353560748 36 20 8 0 68 28 0 4 80 0 81 52 3 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 61.5023329381036 59 30 4 0 61 34 0 3 61 3 59 103 7 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 86.3010567588174 111 40 4 0 117 27 0 2 55 0 76 71 4 1
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 147.442341223879 192 50 8 0 63 21 0 0 62 3 80 87 9 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 248.307811751381 273 60 1 0 100 24 0 2 67 0 54 86 8 1
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 349.491444652244 354 70 6 0 77 14 0 1 62 0 66 98 14 3
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 606.713441615305 557 95 4 0 75 10 0 1 59 2 59 85 10 3
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 809.638395382668 719 115 5 0 39 16 0 5 51 2 65 126 8 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 1009.44968590778 882 135 7 0 56 20 0 8 75 4 67 91 9 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 1215.12609902034 1044 155 6 0 53 12 0 13 79 3 88 94 3 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 1318.35952367151 1125 165 5 0 48 26 0 5 70 2 77 58 6 3
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 1622.22625141094 1369 195 5 0 72 19 0 1 100 0 73 48 4 5
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 1825.54956830095 1531 215 0 0 37 17 0 0 135 6 33 93 5 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 2030.50527884587 1693 235 6 0 32 9 0 2 172 3 49 59 2 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 2230.7362690451 1856 255 4 0 37 12 0 0 128 1 52 86 4 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 2433.97050775077 2018 275 5 0 47 14 0 3 112 0 41 88 4 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 2633.00022063956 2180 295 3 0 48 15 0 1 64 1 49 141 7 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 2836.30168622022 2342 315 1 0 53 10 0 0 76 1 42 130 5 4
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3039.708766157 2505 335 5 0 56 16 0 1 119 1 70 60 4 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3237.9867372521 2667 355 5 0 62 12 0 2 99 1 40 91 8 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3442.72514956777 2829 375 5 0 66 13 0 1 92 0 67 64 0 3
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3541.9923655179 2911 385 6 0 77 19 0 2 120 0 55 42 4 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3744.99154324962 3073 405 9 0 53 19 0 1 92 2 71 74 1 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 3845.74002337966 3154 415 8 0 52 20 0 4 71 2 71 89 0 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 4046.01564377635 3316 435 11 0 56 20 0 1 86 0 63 72 4 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 4299.03877808546 3519 460 10 0 51 15 0 0 143 1 73 73 4 2
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 4449.47186186026 3641 475 1 0 51 14 0 1 105 0 58 100 5 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 4551.24592410027 3722 485 12 0 35 11 0 1 41 2 72 64 3 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 4808.83895310547 3925 510 7 0 35 18 0 1 97 2 82 65 3 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5012.67079914981 4087 530 3 0 53 13 0 0 107 0 68 59 2 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5115.20719809197 4169 540 3 0 39 11 0 1 137 1 52 68 3 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5216.04424572329 4250 550 3 0 41 9 0 1 138 3 56 69 5 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5317.13649212364 4356 560 5 0 27 19 0 0 129 0 54 64 0 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5569.86710812452 4642 585 6 0 21 2 0 0 80 0 24 42 2 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5721.50547772504 4814 600 3 0 2 2 0 0 84 0 23 37 1 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5822.59772412539 4929 610 3 0 8 7 0 0 139 0 17 52 2 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 5923.68997052574 5044 620 8 0 10 5 0 0 133 0 20 27 1 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 6024.78221692609 5158 630 1 0 11 4 0 0 138 0 13 35 1 0
2638 QuallenLake[TerhellPond] 47.19324 -95.786645 minnesota 448 Bacon 6176.42058652661 5330 645 6 0 6 5 0 0 146 0 15 30 2 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 2.28881852097046 6 1 2 0 12 6 0 1 18 0 21 37 1 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 27.7761040936224 66 10 3 0 17 6 1 0 29 2 30 62 4 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 55.2681190559473 164 20 3 0 21 4 0 0 31 0 40 63 2 1
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 82.2573948417384 294 30 1 0 44 9 0 1 36 0 32 53 7 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 108.742590696932 424 40 6 0 35 7 0 1 33 1 48 63 4 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 135.227786552127 554 50 1 0 34 7 0 1 35 0 27 51 4 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 161.712982407321 683 60 1 0 33 8 0 1 39 0 35 69 7 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 188.198178262515 813 70 2 0 36 12 0 1 31 0 27 77 6 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 214.683374117709 943 80 3 0 18 5 0 0 38 0 50 67 2 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 241.168569972903 1072 90 6 0 25 5 0 1 39 0 38 77 5 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 267.653765828097 1202 100 4 0 34 6 0 1 29 0 34 81 8 0
2640 ThompsonPond 47.19482 -96.09332 minnesota 368 Bacon 320.624157538485 1462 120 2 0 19 9 0 0 33 1 37 51 3 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon -4.68806346243613 105 5 1 0 46 1 0 0 3 1 47 191 18 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 6.3468856413877 161 10 4 0 33 2 1 0 6 5 40 199 13 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 17.4758583607419 216 15 4 0 88 1 0 1 9 1 19 98 21 1
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 28.4650415334376 271 20 1 0 25 1 0 0 8 2 26 106 30 1
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 39.2046597859718 327 25 0 0 24 7 0 3 8 9 28 145 37 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 50.2304210168322 382 30 1 0 27 3 0 1 15 4 47 88 44 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 94.2231247917862 604 50 1 0 20 1 0 0 12 0 26 155 44 2
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 105.043256929186 659 55 3 0 24 1 0 1 2 1 52 74 11 0
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 116.054644645801 714 60 2 0 66 2 2 0 8 1 37 357 73 5
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 126.586276007531 770 65 1 0 44 2 1 0 5 2 19 407 79 9
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 147.649538730991 880 75 0 0 22 2 1 0 8 0 20 235 41 3
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 158.181170092721 936 80 1 0 39 1 0 1 3 3 15 367 33 6
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 168.712801454451 991 85 1 0 50 2 1 0 1 9 25 295 60 3
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 189.776064177911 1102 95 0 0 30 0 0 0 3 1 17 215 22 3
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 210.83932690137 1212 105 2 0 36 1 0 0 7 4 26 273 29 1
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 263.49748371002 1489 130 2 0 27 0 0 0 9 1 21 166 18 1
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 284.56074643348 1600 140 1 0 29 1 0 0 3 7 20 225 40 5
3788 ThirdLake 48.108333 -92.016667 minnesota 446 Bacon 305.62400915694 1708 150 1 0 30 1 0 0 2 3 22 287 13 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon -12.6659868457762 -13 1 7 0 4 21 0 10 200 0 27 38 2 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 8.30743817047813 4 10 6 0 20 17 0 7 169 0 34 63 3 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 32.2508604570397 23 20 10 0 19 14 1 6 187 0 25 48 0 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 55.5070624932248 42 30 6 0 16 14 0 3 190 0 44 27 1 1
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 79.872208609939 61 40 4 0 22 13 0 3 212 2 50 49 4 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 104.368585468791 80 50 2 0 25 11 1 5 144 0 48 61 1 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 128.085964823766 100 60 7 0 26 20 0 4 144 0 44 82 4 3
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 151.966965485523 119 70 7 0 16 18 0 3 144 1 39 69 1 1
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 175.84796614728 138 80 1 0 36 17 0 2 147 0 48 60 1 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 199.728966809037 157 90 4 0 25 16 1 0 129 1 42 73 4 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 223.609967470794 176 100 2 0 35 13 0 2 160 1 29 91 1 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 247.490968132551 195 110 1 0 34 4 2 3 112 0 21 113 3 3
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 271.371968794308 214 120 4 0 23 9 0 2 130 0 47 106 2 0
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 295.252969456066 233 130 1 0 34 8 1 1 132 0 26 141 1 1
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 319.133970117823 252 140 3 0 21 13 0 0 134 0 30 104 0 1
2648 ToenjesLake 45.40895 -93.981715 minnesota NA Bacon 343.01497077958 271 150 2 0 38 11 0 0 146 0 29 79 0 0
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon -12.3338045265407 -13 1 4 0 35 6 1 2 63 1 28 262 3 3
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 10.6633993712202 4 10 3 0 46 10 1 4 55 0 31 221 2 6
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 36.1244777246713 23 20 3 0 48 7 0 5 50 2 47 258 2 2
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 61.025942169433 42 30 8 0 40 6 0 2 46 0 34 213 1 4
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 85.7988571113599 61 40 1 0 41 3 0 4 31 2 28 218 1 2
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 111.453571677903 79 50 4 0 35 1 2 2 41 0 31 224 0 3
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 134.948073308697 98 60 2 0 68 7 0 1 86 1 35 220 1 5
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 158.442574939491 117 70 4 0 36 5 0 2 71 1 52 154 0 2
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 181.937076570285 136 80 4 0 33 5 1 6 66 0 27 169 1 6
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 205.431578201079 155 90 2 0 30 7 1 2 67 3 42 166 3 0
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 228.926079831873 174 100 2 0 30 7 0 1 47 0 22 222 2 3
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 252.420581462668 193 110 3 0 48 7 1 0 59 1 42 164 1 3
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 275.915083093462 212 120 4 0 29 12 1 1 63 2 36 209 0 2
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 299.409584724256 231 130 6 0 25 12 0 3 64 0 24 203 1 2
2881 TwinLakes 45.848889 -93.167778 minnesota NA Bacon 322.90408635505 249 140 13 0 39 9 1 2 89 1 53 164 1 3
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon -27.2969927159023 -27 1 13 0 13 14 0 10 116 1 40 19 1.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon -16.4376868985387 -15 5 16 0 13 17 0 7 83 0 15 25 0 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 10.6148907883405 15 15 20 0 17 19 0 4 91 0 35 19 1.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 23.7021057201104 30 20 8 0 14 11 0 4 62 0 23 20.5 1 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 50.3733320218067 60 30 7 0 18 18 1 4 124 0 43 26 2 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 63.9079931382996 75 35 3 0 12 6 0 2 57 0 27 25.5 1 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 91.4784457061823 105 45 7 0 46 15 0 3 117 0 75 51.5 4.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 116.788511775179 135 55 7 0 25 12 0 5 94 0 61 63.5 1 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 129.443544809678 150 60 3 0 22 7 0 2 60 0 49 33 2.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 154.753610878674 180 70 6 0 39 8 0 2 99 0 61 56 4.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 180.063676947671 210 80 7 0 30 10 0 5 82 0 40 43.5 3 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 205.373743016668 240 90 4 0 30 3 0 10 117 0 52 52.5 1.5 1
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 218.028776051166 255 95 9 0 22 9 0 4 91 0 45 32 3 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 230.683809085665 270 100 9 0 39 6 0 3 130 0 47 66.5 1.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 255.993875154662 300 110 8 0 50 11 2 3 124 0 83 106.5 6 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 268.64890818916 315 115 3 0 25 8 2 2 73 0 45 70 1.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 281.303941223659 330 120 4 0 30 8 0 2 75 0 38 59.5 4.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 306.614007292655 360 130 2 0 23 6 0 1 48 0 23 41.5 5.5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 319.269040327154 375 135 5 0 19 8 0 5 73 0 37 88.5 5 0
12015 UnionLake 45.81725 -95.34235 minnesota 423 Bacon 331.924073361652 390 140 1 0 15 2 1 0 36 0 21 52.5 6.5 0
2888 UpperGravenLake 46.184444 -95.306944 minnesota 446 Bacon 23.002179169762 12 125 4 0 20 6 0 2 89 0 23 56.5 3 1
2888 UpperGravenLake 46.184444 -95.306944 minnesota 446 Bacon 70.0417720960045 74 144 1 0 11 6 0 0 46 0 13 15.5 1 0
