"datasetID","handle","site","long","lat","state","pi","pre","settlement","notes","type","depth_top","depth_bottom","depth_mid","age","Abies","Thuja","Larix","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff","Tsuga","Acer.rubrum","Acer.saccharum","Acer.spicatum","Acer.undif.","Betula","Betulaceae.undif","Carya","Fraxinus3","Fraxinus4","FraxUnid","Juglans.cinerea","Juglans.nigra","Juglans.undiff","Liquidambar","Nyssa.sylvatica","Ostrya","Platanus","Populus","Quercus","Fagus","Tilia","Ulmus","Celtis","Corylus","alnus.3.pore","Alnus.4","Alnus.5","AlnusUndif","Cornus","Shepherdia","Ericaceae","Rhamnaceae","Rosaceae","Rubus","Salix","Morus","Myrica.Comptonia","Ilex","Dirca.type","Agoseris","Arceuthobium","Apiaceae.Umbell","Brassicaceae","Caryophylaceae","Epilobium","Euphorbia","Fabaceae","Galium","Humulus","Impatiens","Iva.ciliata","Iva.xanthifolia","Lamiaceae","Maianthemum","Phlox","Plantago","Polygonum.amphibium.type","Polygonum.lapth..Type","Polygonum.sect..Persicaria","Ranunculus","Rumex","Thalictrum","Urtica","Vitus","Xanthium","Ambrosia","Artemisia","Poaceae","Zea","Chenopodaceae","Sarcobatus","Tubuliflorae","Liguliflorae","Ephedra","Cyperaceae","Eriophorum","Drosera","Brasenia","Caltha","Lemna","Typha.lat.","Typha.ang","Typha.undif","Nuphar","Nymphaea","Myriophyllum","Isoetes","Sagittaria","Ophioglossum","Lyco.annotinum","Lyco.clavatum","Lyco.complanatum","L..inundatum","Lyco.lucidulum","Lyco.obscurum","Lyco.selago","Lyco.undiff","Equisetum","Hippuris","Selaginella.rupestris","Dennstaedtia","Osmunda.cinnemomea","Osmunda.regalis","Osmunda.undiff","Sphagnum","Mono.psil","Mono.ver","Pteridium","Other.Trilete","Trilete.scabrate","Polypodium","Botrychium","cf..Athyrium","cf..Adiantum","Woodsia","Innaperturate.psil","UNK","UNID"
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"Pre",34,35,34.5,72,2,2,NA,8,35,77,107,1,1,4,NA,NA,60,NA,1,2,1,NA,NA,NA,NA,NA,NA,9,NA,7,64,NA,NA,4,NA,5,NA,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,5,8,NA,2,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,9
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",39,40,39.5,196,NA,NA,NA,1,15,39,71,1,1,1,NA,NA,43,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,2,37,NA,NA,2,NA,1,NA,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,2,NA,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",42,43,42.5,270,NA,NA,NA,5,51,80,145,3,2,NA,NA,NA,82,NA,NA,2,4,NA,NA,NA,NA,NA,NA,15,NA,6,80,NA,NA,12,NA,3,NA,15,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,12,6,7,NA,3,1,4,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",45,46,45.5,344,NA,NA,NA,4,31,70,159,2,2,2,NA,NA,77,NA,NA,3,1,NA,3,NA,NA,NA,NA,13,NA,3,88,NA,NA,4,NA,3,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,5,NA,3,NA,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,7
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",49,50,49.5,443,NA,1,NA,1,49,86,152,5,2,NA,NA,NA,78,NA,1,1,2,NA,1,NA,NA,NA,NA,13,NA,4,76,NA,NA,6,NA,1,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,NA,2,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,7,NA,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",52,53,52.5,517,2,1,NA,11,39,84,119,NA,3,NA,NA,NA,66,NA,NA,2,1,NA,NA,NA,NA,NA,NA,18,NA,NA,66,NA,1,5,NA,5,NA,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,8,5,NA,NA,NA,6,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3,9
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",56,57,56.5,605,NA,NA,NA,6,41,86,146,5,2,2,NA,NA,67,NA,1,NA,2,NA,1,1,NA,NA,NA,20,NA,2,68,NA,NA,7,NA,5,NA,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10,5,4,NA,2,1,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,7,5
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",59,60,59.5,646,NA,2,NA,NA,37,68,90,3,4,NA,NA,NA,70,NA,NA,3,4,NA,NA,1,NA,NA,NA,22,NA,4,86,NA,NA,4,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,8,4,8,NA,3,NA,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,3
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",62,63,62.5,688,NA,NA,NA,2,39,41,129,2,2,2,NA,NA,45,NA,1,1,1,NA,NA,NA,NA,NA,NA,7,NA,6,85,NA,4,2,NA,2,NA,9,13,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,2,NA,1,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",66,67,66.5,743,NA,1,NA,6,84,62,130,7,4,NA,NA,NA,61,NA,1,2,NA,NA,1,NA,NA,NA,NA,10,NA,28,91,NA,NA,4,NA,7,NA,16,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,8,10,NA,NA,NA,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,5,9
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",69,70,69.5,784,NA,NA,NA,6,50,28,109,2,2,1,NA,NA,62,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,8,NA,3,61,NA,NA,3,NA,2,NA,14,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,5,NA,2,1,3,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,8
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",72,73,72.5,831,1,1,NA,4,72,38,152,2,NA,2,NA,NA,74,NA,NA,2,1,1,NA,NA,NA,NA,NA,7,NA,6,182,NA,NA,7,NA,9,NA,26,12,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,15,NA,2,NA,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",76,77,76.5,897,NA,NA,NA,5,54,24,89,2,2,NA,NA,1,48,NA,NA,3,NA,NA,1,NA,NA,NA,NA,1,NA,11,109,NA,NA,5,NA,3,NA,17,9,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,14,NA,3,NA,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",79,80,79.5,947,NA,NA,NA,4,63,25,98,4,1,2,NA,NA,37,NA,NA,1,1,NA,1,1,NA,NA,NA,5,NA,7,104,NA,NA,4,NA,2,NA,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,NA,1,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",82,83,82.5,997,NA,NA,NA,6,66,32,109,2,NA,NA,NA,NA,60,NA,NA,1,NA,NA,1,NA,NA,NA,NA,4,NA,2,119,NA,1,4,NA,4,NA,16,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,14,NA,4,NA,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",85,86,85.5,1046,NA,2,NA,1,85,43,109,4,4,NA,NA,1,40,NA,NA,7,4,NA,NA,NA,NA,NA,NA,2,NA,7,96,NA,1,4,NA,5,NA,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,16,NA,2,NA,1,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",88,89,88.5,1082,NA,1,NA,4,61,21,91,3,2,NA,NA,NA,43,NA,1,2,NA,2,1,NA,NA,NA,NA,1,NA,1,70,NA,NA,3,NA,8,NA,17,6,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,NA,2,NA,1,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",91,92,91.5,1111,2,NA,NA,2,100,44,91,3,NA,1,NA,NA,49,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,5,75,NA,NA,1,NA,3,NA,36,2,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,13,NA,2,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",97,98,97.5,1168,2,NA,NA,6,100,42,97,1,1,2,NA,1,44,NA,NA,NA,1,NA,3,NA,NA,NA,NA,6,NA,1,50,NA,1,1,NA,3,NA,19,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,7,14,NA,1,NA,6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7,1
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",100,101,100.5,1196,4,NA,NA,2,81,46,125,1,3,NA,NA,NA,42,NA,NA,1,1,1,NA,2,NA,NA,NA,4,NA,1,61,NA,NA,8,NA,NA,NA,30,11,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,20,NA,3,NA,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,7
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",103,104,103.5,1225,NA,1,NA,NA,38,29,48,1,3,NA,NA,NA,16,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,31,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",106,107,106.5,1253,NA,1,NA,5,65,35,142,1,1,2,NA,NA,49,NA,NA,3,NA,NA,1,NA,NA,NA,NA,14,NA,1,83,NA,NA,5,NA,7,NA,16,4,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,9,14,NA,2,NA,5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,5
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",109,110,109.5,1276,1,1,NA,2,56,38,122,2,1,2,NA,NA,38,NA,NA,2,NA,NA,1,NA,NA,NA,NA,9,NA,4,72,NA,NA,8,NA,3,NA,11,7,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,12,NA,NA,1,5,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",112,113,112.5,1321,NA,NA,NA,1,53,25,108,2,4,1,NA,NA,42,NA,NA,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,53,NA,1,4,NA,1,NA,14,6,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,14,NA,1,1,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,10
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",115,116,115.5,1394,1,NA,NA,2,60,32,0,4,3,NA,NA,NA,68,NA,NA,6,1,NA,NA,NA,NA,NA,NA,11,NA,3,84,NA,NA,10,NA,3,NA,19,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,8,24,NA,NA,2,7,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,5,2
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",121,122,121.5,1540,1,NA,NA,NA,70,28,84,1,1,3,NA,NA,45,NA,1,4,NA,NA,NA,NA,NA,NA,NA,4,NA,8,136,NA,2,3,NA,4,NA,17,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8,7,15,NA,3,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",127,128,127.5,1685,2,1,NA,2,71,50,64,NA,2,NA,NA,NA,54,NA,2,1,NA,NA,2,NA,NA,NA,NA,6,NA,3,136,NA,NA,15,NA,2,NA,19,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,6,NA,4,NA,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,5,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",133,134,133.5,1813,NA,1,NA,4,61,53,71,NA,1,2,NA,1,78,NA,NA,4,NA,NA,4,NA,NA,NA,NA,11,NA,4,113,NA,1,15,NA,5,NA,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,14,NA,3,NA,4,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,9
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",136,137,136.5,1868,1,NA,NA,3,39,42,56,0,3,NA,NA,NA,49,NA,NA,2,1,NA,2,0,NA,NA,NA,8,NA,NA,97,NA,NA,NA,NA,3,NA,30,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,16,NA,5,NA,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,5
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",143,144,143.5,1995,NA,2,NA,NA,57,38,138,1,1,1,NA,NA,75,NA,NA,2,2,NA,NA,NA,NA,NA,1,9,NA,2,131,NA,2,10,NA,6,NA,15,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,NA,3,NA,7,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",155,156,155.5,2214,2,NA,NA,2,49,64,96,2,1,2,NA,NA,58,NA,NA,3,1,NA,1,NA,NA,NA,NA,12,NA,4,46,NA,2,5,NA,3,NA,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,20,NA,2,NA,7,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,10
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",0,1,0.5,-50,NA,3,NA,1,28,18,40,NA,2,7,NA,NA,121,NA,NA,7,2,NA,NA,NA,NA,NA,NA,1,NA,24,138,NA,2,16,NA,6,NA,14,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47,1,13,NA,7,NA,1,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
