"x","y","region","water","Ash","Basswood","Beech","Birch","Cherry","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
341000,1302000,"minnesota",0,0.0022244,0.0001932,1.2e-06,0.153644,2.12e-05,0,0.0005824,0.0427008,3.6e-06,4e-07,1.48e-05,0.0044588,0.00012,0.5436732,0.07533,0.0773708,1.4e-05,0.0004052,8e-07,0.010518,0.0887232
349000,1302000,"minnesota",0,0.003154,0.0002764,4e-07,0.1502576,3.64e-05,1.2e-06,0.0010952,0.0610744,9.6e-06,8e-07,4.92e-05,0.0128912,0.0001732,0.5108172,0.1229032,0.0529496,1.52e-05,0.0004168,8e-07,0.0214492,0.0624284
357000,1302000,"minnesota",0,0.003974,0.0003632,2e-06,0.1823796,8.6e-05,1.2e-06,0.0026088,0.1018628,2.36e-05,2.8e-06,5.2e-05,0.0068884,0.0002004,0.2629756,0.2913704,0.0455836,2.72e-05,0.0004772,3.6e-06,0.0134316,0.087686
365000,1302000,"minnesota",9,0.0037392,0.0002176,4e-07,0.1060508,2.96e-05,4e-07,0.000758,0.0611276,1.68e-05,8e-07,3.44e-05,0.0023696,7.2e-05,0.3309208,0.2824472,0.1516476,1.12e-05,0.000256,8e-07,0.016332,0.0439672
373000,1302000,"minnesota",28,0.0136952,0.0003692,8.8e-06,0.1622756,6.24e-05,1.2e-06,0.0013116,0.1257272,4.08e-05,2.4e-06,8e-05,0.0034084,0.0001104,0.1676468,0.2119776,0.1488044,3.16e-05,0.000558,3.2e-06,0.0721004,0.0917848
381000,1302000,"minnesota",31,0.017012,0.0004772,7.2e-06,0.1708932,0.0001188,1.6e-06,0.0014808,0.1585128,6.72e-05,8e-07,8.96e-05,0.0043396,0.0001216,0.1884324,0.1556592,0.1830984,2.4e-05,0.000648,4e-07,0.0346672,0.084348
389000,1302000,"minnesota",3,0.004024,0.0002628,6e-06,0.1047744,4.52e-05,0,0.0004848,0.2009288,3.28e-05,2e-06,4.16e-05,0.0013448,8.44e-05,0.2676476,0.1734156,0.0572516,8.4e-06,0.0005008,1.2e-06,0.0392248,0.1499184
397000,1302000,"minnesota",0,0.0030868,0.000288,1.6e-06,0.132148,7.2e-05,4e-07,0.0003716,0.2089472,2.44e-05,4e-07,3.44e-05,0.0011344,5.32e-05,0.3036176,0.1600692,0.0396804,7.2e-06,0.000522,2.8e-06,0.05544,0.0944984
405000,1302000,"minnesota",0,0.0047072,0.000388,2.4e-06,0.1747732,7.56e-05,0,0.0003232,0.2548052,3.36e-05,8e-07,5e-05,0.001576,7.2e-05,0.2136216,0.1183112,0.0871868,1.56e-05,0.0005464,2.4e-06,0.0189804,0.1245284
413000,1302000,"minnesota",0,0.0025648,0.0003044,8e-07,0.2174304,7.84e-05,1.6e-06,0.0001748,0.0442256,3.24e-05,4e-07,4.12e-05,0.0014316,3.72e-05,0.2534756,0.152056,0.0583476,4.4e-06,0.0005804,4e-07,0.0179392,0.2512728
421000,1302000,"minnesota",0,0.001466,0.0003276,1.2e-06,0.1769792,4.68e-05,8e-07,0.0001368,0.0246236,2.92e-05,0,3.08e-05,0.0015776,3.44e-05,0.1725836,0.0438336,0.0586768,5.2e-06,0.0006384,1.2e-06,0.04091,0.4780972
429000,1302000,"minnesota",0,0.0014088,0.0005776,2e-06,0.1649072,7.52e-05,1.2e-06,0.0001464,0.029586,3.4e-05,1.2e-06,3.44e-05,0.0015404,3.24e-05,0.3355536,0.095736,0.0618512,8.4e-06,0.0009924,2e-06,0.0221824,0.2853272
437000,1302000,"minnesota",0,0.0030176,0.0035636,6.8e-06,0.2215552,0.0001432,2e-06,0.0003316,0.1130812,0.0001268,2.4e-06,0.0001012,0.0022604,8.36e-05,0.126068,0.2794828,0.0798844,1.76e-05,0.0022176,3.6e-06,0.0153972,0.1526532
445000,1302000,"minnesota",0,0.0030628,0.0008868,1e-05,0.211706,0.0001852,2e-06,0.0001752,0.0861528,0.0001024,2e-06,6.48e-05,0.00127,4.12e-05,0.1202796,0.363152,0.012826,7.2e-06,0.0006756,8e-07,0.0291996,0.170198
453000,1302000,"minnesota",0,0.0030572,0.0006112,7.2e-06,0.342846,0.0001984,3.2e-06,0.000218,0.1223616,0.0001272,1.2e-06,5.8e-05,0.0013308,5.36e-05,0.0431556,0.1786192,0.020348,2e-05,0.0004204,2e-06,0.0349124,0.2516488
461000,1302000,"minnesota",0,0.0029912,0.0005992,2.96e-05,0.3436576,0.0001952,4e-07,0.0002204,0.1023992,0.0001444,1.2e-06,7.96e-05,0.0014208,7.12e-05,0.164148,0.098078,0.010466,1.52e-05,0.0003808,8e-07,0.0625608,0.2125404
469000,1302000,"minnesota",0,0.0044372,0.0005516,6.8e-06,0.2415364,0.0002492,0,0.0002224,0.0582856,0.0001968,3.2e-06,1e-04,0.0016268,9.36e-05,0.2545904,0.1603096,0.0280344,8.8e-06,0.0003588,5.6e-06,0.1418044,0.1075784
477000,1302000,"minnesota",0,0.0081444,0.0005264,1.16e-05,0.1637884,0.0003068,2e-06,0.0001916,0.024302,0.0001648,3.2e-06,7.2e-05,0.0014428,9.36e-05,0.3837668,0.1188052,0.0095136,3.2e-06,0.0002572,1.2e-06,0.1660088,0.1225944
485000,1302000,"minnesota",0,0.0050296,0.0003728,6e-06,0.1267136,0.0001568,1.6e-06,0.000146,0.0290328,0.0001544,2e-06,6.68e-05,0.0015788,0.0001184,0.4510112,0.0504848,0.0174248,2.8e-06,0.0002848,1.2e-06,0.1517072,0.1657036
493000,1302000,"minnesota",0,0.00363,0.0003428,9.6e-06,0.077936,0.0001292,3.2e-06,0.0001204,0.0297792,0.0001224,4e-06,6.08e-05,0.0018592,9.04e-05,0.6088304,0.1254744,0.0681424,2e-06,0.000398,5.6e-06,0.0290332,0.0540268
-11000,1310000,"minnesota",0,0.0973384,0.1020896,6.8e-06,0.0135872,0.0002956,9.6e-06,0.3096552,0.002346,1.12e-05,8.56e-05,0.022458,0.0240616,0.2097648,0.0013084,0.002766,0.0038036,8.52e-05,0.0345884,1.76e-05,0.0009316,0.1747896
-3000,1310000,"minnesota",0,0.0720848,0.07414,0,0.0120764,0.0001964,6.4e-06,0.2358272,0.0017112,1.32e-05,5.92e-05,0.0159156,0.0124348,0.3674888,0.0013396,0.002296,0.002718,8.04e-05,0.0326256,1.16e-05,0.0006552,0.1683196
5000,1310000,"minnesota",0,0.0497728,0.0498336,4e-07,0.01081,0.0001224,8.8e-06,0.1730312,0.0014576,1.68e-05,3.56e-05,0.0138612,0.007616,0.4389616,0.00092,0.001898,0.0025116,3.72e-05,0.0326524,2.32e-05,0.0004812,0.2159484
13000,1310000,"minnesota",0,0.0357088,0.0318352,0,0.0109364,9.52e-05,8.8e-06,0.1123176,0.00102,7.2e-06,2.88e-05,0.0107044,0.0052276,0.4823284,0.0012256,0.00122,0.0024212,2e-05,0.0283988,4.4e-06,0.0003116,0.27618
21000,1310000,"minnesota",0,0.0201848,0.016198,8e-07,0.00826,2.92e-05,8e-07,0.059556,0.0007756,4.4e-06,4.4e-06,0.0083908,0.0028292,0.4955056,0.0005872,0.0008476,0.0015212,9.2e-06,0.0181948,1.16e-05,0.0001636,0.3669252
29000,1310000,"minnesota",0,0.009194,0.0056924,0,0.0056636,2.24e-05,4e-07,0.022706,0.0002812,8e-07,2e-06,0.0049612,0.0012832,0.4324064,0.0001492,0.000342,0.0007168,6.4e-06,0.0048772,4e-07,7.16e-05,0.5116228
37000,1310000,"minnesota",0,0.0325584,0.0194044,1.2e-06,0.03364,0.0001052,8.4e-06,0.0515292,0.0012256,6.8e-06,1.68e-05,0.03204,0.0062208,0.258192,0.0005264,0.0014208,0.0035412,3.32e-05,0.0107772,3.6e-06,0.0004716,0.5482772
45000,1310000,"minnesota",0,0.0331216,0.0221792,8e-07,0.0209252,7.68e-05,8e-07,0.051012,0.0014004,3.6e-06,1.68e-05,0.0083448,0.0044984,0.2486332,0.0007132,0.0016648,0.0188612,1.96e-05,0.0481612,8.8e-06,0.0004084,0.5399492
53000,1310000,"minnesota",0,0.0057792,0.0036036,0,0.005516,1.32e-05,0,0.0132748,0.000406,0,4e-07,0.0013404,0.00083,0.1453088,0.0002956,0.0005768,0.0258816,2.4e-06,0.03826,8e-07,7.36e-05,0.7588368
61000,1310000,"minnesota",0,0.0034032,0.00148,0,0.0046408,8.8e-06,4e-07,0.0130268,0.0002972,4e-07,0,0.0005528,0.0004224,0.2164784,0.0002976,0.00055,0.008868,1.2e-06,0.0077188,0,4.92e-05,0.742204
69000,1310000,"minnesota",0,0.0098096,0.0032996,0,0.0137908,1.76e-05,8e-07,0.0426664,0.0010848,4e-07,4.8e-06,0.0011892,0.0009948,0.2074504,0.0008636,0.0023736,0.0281072,5.2e-06,0.0089672,2.8e-06,0.0001704,0.6792008
77000,1310000,"minnesota",0,0.0148888,0.0054028,4e-07,0.0178448,3.44e-05,2e-06,0.078906,0.0033308,2.8e-06,1.6e-06,0.0019996,0.0017592,0.1052,0.003216,0.0094084,0.0821004,1.32e-05,0.0089068,0,0.000256,0.666726
85000,1310000,"minnesota",0,0.0201872,0.0190352,0,0.0533544,9.28e-05,4e-06,0.1060376,0.0113752,7.2e-06,2e-05,0.003862,0.0049584,0.1362292,0.0247692,0.0253452,0.1751872,2.92e-05,0.003358,2.8e-06,0.0009012,0.415244
93000,1310000,"minnesota",0,0.0298784,0.02089,1.2e-06,0.046534,0.0001032,2e-06,0.0503188,0.027984,8.4e-06,8e-06,0.0024228,0.0136148,0.0388848,0.0860012,0.016426,0.1603904,3.08e-05,0.001988,5.2e-06,0.0014444,0.5030636
101000,1310000,"minnesota",0,0.0169648,0.0099764,8e-07,0.0654344,0.0001052,8e-07,0.0800596,0.0199756,1.28e-05,2.8e-05,0.0033208,0.00751,0.0175268,0.2794164,0.03701,0.1275124,1.52e-05,0.001386,4e-06,0.0031548,0.3305852
109000,1310000,"minnesota",0,0.0071532,0.004358,0,0.0693436,4.36e-05,8e-07,0.02432,0.0133864,5.2e-06,9.6e-06,0.0019568,0.0169084,0.0226004,0.5023776,0.0262812,0.1401904,1.44e-05,0.00096,4e-07,0.002224,0.167866
117000,1310000,"minnesota",0,0.0107064,0.0110664,4.4e-06,0.1135968,6.56e-05,1.6e-06,0.0243352,0.0210328,9.6e-06,1.28e-05,0.008954,0.0216684,0.0361536,0.4046636,0.0290336,0.17138,2.64e-05,0.0030836,2e-06,0.0048808,0.1393224
125000,1310000,"minnesota",0,0.0092908,0.009188,0,0.1162032,7.68e-05,2.4e-06,0.0237476,0.0408072,4e-06,7.6e-06,0.0035868,0.0221588,0.024792,0.20556,0.0464416,0.1955364,1.84e-05,0.0008948,2.4e-06,0.0070584,0.2946228
133000,1310000,"minnesota",0,0.0155696,0.0336508,4e-06,0.2340748,0.0002448,8e-06,0.0396312,0.1242916,1.32e-05,2.32e-05,0.0044716,0.0373012,0.0225664,0.1716324,0.0632888,0.0736348,4.8e-05,0.0012072,5.2e-06,0.0702572,0.108076
141000,1310000,"minnesota",0,0.0157504,0.0137504,2e-06,0.2114244,0.0001676,2.8e-06,0.0597908,0.108524,1.08e-05,2.48e-05,0.0019008,0.0229032,0.01463,0.128506,0.067536,0.1723336,4.48e-05,0.0010636,3.6e-06,0.1611804,0.02045
149000,1310000,"minnesota",0,0.0159044,0.0075216,4e-07,0.1173404,8.4e-05,2.4e-06,0.0333872,0.0921968,8e-06,7.2e-06,0.0009192,0.0065276,0.006418,0.177812,0.189262,0.1561892,1.76e-05,0.000852,1.6e-06,0.106412,0.0891364
157000,1310000,"minnesota",0,0.0201928,0.0044728,0,0.0949916,9.52e-05,8e-07,0.0431152,0.1260004,3.2e-06,8.8e-06,0.0007144,0.0031716,0.0013692,0.0288072,0.2262808,0.2106624,3.52e-05,0.0012412,2e-06,0.0816416,0.1571936
165000,1310000,"minnesota",0,0.0147276,0.0043316,0,0.1080672,6.12e-05,4e-07,0.022474,0.094826,6e-06,5.2e-06,0.0005128,0.0021892,0.0006412,0.0243828,0.1857764,0.243494,2.24e-05,0.0010472,1.6e-06,0.2494088,0.0480244
173000,1310000,"minnesota",0,0.0334068,0.0124884,0,0.0943676,5.96e-05,2.8e-06,0.0259316,0.106836,9.2e-06,4.4e-06,0.000876,0.0068248,0.0008192,0.0570092,0.142516,0.2453612,1.88e-05,0.0026156,5.6e-06,0.1165128,0.1543344
181000,1310000,"minnesota",0,0.0411684,0.0167148,8e-07,0.199768,7.88e-05,1.2e-06,0.0269972,0.1138008,1.64e-05,1.84e-05,0.00119,0.0197876,0.0009024,0.0245644,0.0914252,0.1380284,6.16e-05,0.0029616,6.4e-06,0.1197856,0.202722
189000,1310000,"minnesota",0,0.0368408,0.0068568,4e-07,0.0985876,5.32e-05,8e-07,0.0143164,0.1289932,9.6e-06,6.4e-06,0.000664,0.0088024,0.0006576,0.0263852,0.1751384,0.145786,3.16e-05,0.0022516,6.8e-06,0.1030256,0.2515856
197000,1310000,"minnesota",0,0.0535812,0.004354,8e-07,0.1170096,6.68e-05,8e-06,0.0663944,0.1174856,1.32e-05,1.12e-05,0.0009032,0.0039516,0.0005776,0.011512,0.1668096,0.1151256,2.08e-05,0.0043956,9.6e-06,0.270226,0.0675436
205000,1310000,"minnesota",0,0.0484884,0.0028368,4e-07,0.103044,5.44e-05,6e-06,0.0764532,0.1622276,8.4e-06,1.36e-05,0.0008156,0.0030556,0.0006208,0.004824,0.122064,0.1914268,1.92e-05,0.0028876,8e-06,0.235334,0.0458116
213000,1310000,"minnesota",0,0.03069,0.0022084,1.6e-06,0.0600432,3.52e-05,1.2e-06,0.041132,0.1593136,2.4e-06,3.6e-06,0.0005108,0.002464,0.0007104,0.0069472,0.1679804,0.1375552,3.08e-05,0.0018928,8e-06,0.3406908,0.0477784
221000,1310000,"minnesota",0,0.0213556,0.0026252,1.6e-06,0.065088,2.36e-05,2.8e-06,0.0239844,0.2173748,2.8e-06,2.4e-06,0.0004544,0.0029368,0.0010652,0.0099844,0.2431432,0.1445168,2.4e-05,0.0017464,3.6e-06,0.2104036,0.0552604
229000,1310000,"minnesota",0,0.0292264,0.008314,1.2e-06,0.1062028,3.8e-05,8e-07,0.0320816,0.2424772,1.36e-05,8e-06,0.0007028,0.0053488,0.00147,0.0823456,0.1892428,0.0830532,3.96e-05,0.0024552,8e-06,0.0711572,0.1458132
237000,1310000,"minnesota",0,0.016252,0.0044548,8e-07,0.07826,2.56e-05,2e-06,0.0095316,0.2862528,6.8e-06,3.6e-06,0.0003676,0.0059148,0.0010108,0.1106408,0.2296332,0.1018544,2.24e-05,0.0011992,4.8e-06,0.0680812,0.0864808
245000,1310000,"minnesota",0,0.014944,0.0048584,1.2e-06,0.0866984,3.28e-05,5.2e-06,0.0075348,0.1453112,1.76e-05,3.2e-06,0.0003184,0.0239712,0.0035004,0.0288508,0.2605096,0.1577552,2.68e-05,0.001364,1.6e-06,0.21102,0.0532752
253000,1310000,"minnesota",0,0.0074796,0.0016792,8e-07,0.0934064,1.04e-05,2e-06,0.0077504,0.0524104,4.4e-06,1.2e-06,0.0001584,0.0047368,0.0007928,0.054854,0.2491296,0.1447636,1.72e-05,0.0015712,1.6e-06,0.2734188,0.1078112
261000,1310000,"minnesota",0,0.0026808,0.0003752,0,0.0301812,5.2e-06,0,0.0017308,0.0183028,1.2e-06,4e-07,2.32e-05,0.0009052,0.0001064,0.0121744,0.2665584,0.090396,3.6e-06,0.001986,8e-07,0.0120096,0.5625588
269000,1310000,"minnesota",0,0.00198,0.0002212,0,0.0229908,2e-06,0,0.0012064,0.0077588,8e-07,1.2e-06,2e-05,0.0005452,8e-05,0.0066748,0.1132476,0.0476308,2.8e-06,0.0029332,8e-07,0.0038536,0.79085
277000,1310000,"minnesota",0,0.0132612,0.0010452,3.2e-06,0.049088,1.72e-05,2.8e-06,0.0090028,0.084454,1.04e-05,5.6e-06,9.76e-05,0.0025056,0.0004432,0.02565,0.2979028,0.1610032,2.68e-05,0.0029852,1.6e-06,0.0165332,0.3359604
285000,1310000,"minnesota",0,0.0160216,0.0010276,2e-06,0.0828788,1.32e-05,3.2e-06,0.0055736,0.1102592,8e-06,2e-06,9.52e-05,0.0027676,0.0010048,0.0783156,0.1929232,0.1450252,1.52e-05,0.0071032,4e-06,0.039962,0.3169948
293000,1310000,"minnesota",0,0.0121552,0.0009056,2.4e-06,0.1298304,1.64e-05,3.6e-06,0.0080972,0.0507348,1.2e-05,8.8e-06,0.0001016,0.0027984,0.0007576,0.1861912,0.1376148,0.1288888,1.64e-05,0.002502,3.6e-06,0.0511524,0.2882068
301000,1310000,"minnesota",22,0.012004,0.0009676,8e-07,0.21806,3.32e-05,1.6e-06,0.0068188,0.0874184,1.6e-05,7.2e-06,0.0001148,0.007264,0.0006896,0.2730876,0.1638516,0.1055584,1.84e-05,0.0034484,1.2e-06,0.0258732,0.0947652
309000,1310000,"minnesota",14,0.0060224,0.0006604,1.6e-06,0.1857236,2.24e-05,8e-07,0.0029664,0.0816292,1.04e-05,4.8e-06,7.32e-05,0.0048248,0.0003292,0.314534,0.207778,0.0819128,1.28e-05,0.0044972,4e-07,0.0142,0.0947956
317000,1310000,"minnesota",0,0.00715,0.0005612,8e-07,0.2057256,3.16e-05,8e-07,0.0020272,0.0520244,6e-06,5.6e-06,3.6e-05,0.0036772,0.0007756,0.2381936,0.1637636,0.1021132,1.76e-05,0.0024176,1.6e-06,0.0210812,0.2003896
325000,1310000,"minnesota",0,0.002782,0.0002708,4e-07,0.134172,2.04e-05,0,0.0010252,0.023126,2.8e-06,2.8e-06,2.64e-05,0.0037384,0.0003796,0.4242532,0.0775812,0.1922552,8.4e-06,0.002056,4e-07,0.0458816,0.0924172
333000,1310000,"minnesota",0,0.00213,0.0002352,0,0.0901852,1.6e-05,8e-07,0.0006948,0.0451112,6.4e-06,2e-06,2.72e-05,0.0053752,0.0003696,0.329254,0.2610972,0.1957488,1.2e-05,0.0010628,4e-07,0.0157216,0.0529496
341000,1310000,"minnesota",0,0.0016704,0.000192,1.2e-06,0.0934912,1.84e-05,0,0.0005268,0.0264956,8e-06,1.6e-06,1.92e-05,0.0044284,0.0002772,0.3563072,0.268506,0.1677516,7.2e-06,0.0006304,4e-07,0.0106092,0.069058
349000,1310000,"minnesota",0,0.0014376,0.0001636,2.4e-06,0.1059228,1.24e-05,8e-07,0.000522,0.0369992,2.4e-06,8e-07,1.88e-05,0.0031052,0.000232,0.3894488,0.1837768,0.1190696,7.6e-06,0.0003732,1.6e-06,0.0042868,0.1546156
357000,1310000,"minnesota",0,0.0010388,8.24e-05,4e-07,0.0600028,6e-06,8e-07,0.0003488,0.0323212,6.4e-06,4e-07,6.4e-06,0.0014464,6.2e-05,0.5305472,0.207154,0.1189504,2.8e-06,0.0002532,1.6e-06,0.0027196,0.0450484
365000,1310000,"minnesota",4,0.0014984,0.000114,0,0.0685364,1.56e-05,8e-07,0.0003832,0.0481196,1.32e-05,0,7.2e-06,0.001224,8.76e-05,0.4631908,0.1788948,0.0660076,5.6e-06,0.0002364,1.2e-06,0.0073088,0.1643548
373000,1310000,"minnesota",35,0.0024072,0.0001368,0,0.105774,2.72e-05,0,0.0004348,0.034694,1.32e-05,0,1.84e-05,0.001174,5.32e-05,0.4272952,0.272048,0.0438168,4e-06,0.000372,4e-07,0.00812,0.1036108
381000,1310000,"minnesota",91,0.0042172,0.000232,1.6e-06,0.0968068,4.12e-05,1.2e-06,0.0005232,0.0946512,2.08e-05,8e-07,3.52e-05,0.0015296,9.48e-05,0.2997448,0.1683864,0.0608044,8e-06,0.0004676,8e-07,0.0164956,0.2559368
413000,1310000,"minnesota",0,0.0038328,0.0003392,2.4e-06,0.121908,5.84e-05,4e-07,0.0002176,0.0590772,3.6e-05,4e-07,4.88e-05,0.0020108,0.0001072,0.4317788,0.1099988,0.0134132,7.6e-06,0.0007432,4e-07,0.1343468,0.122072
421000,1310000,"minnesota",0,0.0028492,0.0005112,4e-06,0.203396,9.84e-05,4e-07,0.0002928,0.0233436,4.32e-05,1.6e-06,6.4e-05,0.0055628,7.2e-05,0.2576096,0.1204476,0.0904708,2.08e-05,0.000922,2e-06,0.1004304,0.1938576
429000,1310000,"minnesota",0,0.0018592,0.0005304,1.12e-05,0.1150728,7.76e-05,8e-07,0.000176,0.0257236,3.76e-05,8e-07,4.36e-05,0.0029452,4.44e-05,0.3425976,0.2071824,0.0597364,9.6e-06,0.0006632,1.6e-06,0.0452752,0.1980108
437000,1310000,"minnesota",0,0.0011496,0.0004596,2e-06,0.082582,7.16e-05,0,8.96e-05,0.0190024,4e-05,8e-07,2.88e-05,0.0009536,5.56e-05,0.3232776,0.4210412,0.0660592,2.4e-06,4e-04,0,0.0066952,0.0780888
-11000,1318000,"minnesota",0,0.0817312,0.1180768,2.4e-06,0.0117272,0.0002284,1.88e-05,0.3263408,0.0022164,9.6e-06,5.6e-05,0.021352,0.0176892,0.2744956,0.0015116,0.0025444,0.0037796,8.44e-05,0.0312032,7.6e-06,0.0007988,0.106126
-3000,1318000,"minnesota",0,0.0710144,0.0831088,4e-07,0.0108376,0.0002288,1.4e-05,0.2544124,0.0014744,1.12e-05,3.32e-05,0.0170868,0.0108104,0.3948744,0.0010832,0.0022,0.0039832,7.64e-05,0.0360188,6.8e-06,0.0004648,0.11226
5000,1318000,"minnesota",0,0.0546344,0.0623912,8e-07,0.011506,0.0001332,1.76e-05,0.225474,0.0013932,1.16e-05,4.08e-05,0.015452,0.0089032,0.4283724,0.00108,0.002224,0.0029476,4.88e-05,0.0469684,5.6e-06,0.000458,0.1379372
13000,1318000,"minnesota",0,0.0424996,0.0417732,0,0.0121396,0.0001424,2.16e-05,0.1675028,0.0015036,2.16e-05,2.36e-05,0.0126932,0.0066188,0.4471108,0.001736,0.0018748,0.003248,3.12e-05,0.0352724,0.000144,0.0004864,0.2251564
21000,1318000,"minnesota",0,0.0294528,0.0269908,4e-07,0.01097,6.92e-05,4.4e-06,0.0948952,0.0011456,8e-06,1.04e-05,0.0106372,0.003808,0.4382824,0.0007516,0.0016832,0.0023404,2.2e-05,0.0272092,4.32e-05,0.000408,0.351268
29000,1318000,"minnesota",0,0.0164052,0.0117292,0,0.0081192,3.36e-05,7.2e-06,0.0449008,0.000518,1.6e-06,6e-06,0.0074764,0.0021472,0.3771712,0.000522,0.0008148,0.0022232,7.2e-06,0.0136464,1.6e-06,0.0002128,0.5140564
37000,1318000,"minnesota",0,0.0100364,0.0060976,4e-07,0.0079336,4.36e-05,1.6e-06,0.0224204,0.000404,4e-07,4.4e-06,0.004484,0.0012708,0.0777532,0.000244,0.000562,0.0018264,7.6e-06,0.0077908,2e-06,0.0001144,0.8590024
45000,1318000,"minnesota",0,0.0081392,0.004858,4e-07,0.0058816,2.68e-05,4e-07,0.022664,0.0004128,0,3.2e-06,0.002486,0.000998,0.0464424,0.0002768,0.0006456,0.0041868,2.8e-06,0.0191372,0,0.000102,0.883736
53000,1318000,"minnesota",0,0.012326,0.0057152,4e-07,0.0085748,2.12e-05,2.4e-06,0.0366108,0.000908,4e-06,4.8e-06,0.0024784,0.0013316,0.0908184,0.0004568,0.001476,0.0132628,1.4e-05,0.1123068,1.6e-06,0.000206,0.71348
61000,1318000,"minnesota",0,0.0092688,0.0024624,0,0.006052,1.76e-05,2.8e-06,0.03381,0.0007008,1.12e-05,8e-07,0.0009988,0.000632,0.1724312,0.0003792,0.001552,0.0126744,2.4e-06,0.01631,4e-07,9.96e-05,0.7425936
69000,1318000,"minnesota",0,0.0113724,0.001708,0,0.0051564,1.24e-05,0,0.0276316,0.0007472,3.6e-06,2.8e-06,0.0007132,0.0006016,0.4927832,0.0005388,0.0028024,0.040464,2.4e-06,0.0057696,8e-07,0.0001356,0.409554
77000,1318000,"minnesota",0,0.0348012,0.003684,0,0.0126016,1.92e-05,3.2e-06,0.0412156,0.002268,4e-06,2.4e-06,0.0013476,0.0013872,0.300898,0.0015772,0.0251768,0.4106044,1.04e-05,0.0053432,2.4e-06,0.0004136,0.15864
85000,1318000,"minnesota",0,0.0307036,0.0047664,4e-07,0.0147148,5.64e-05,1.6e-06,0.0968112,0.0048912,4e-06,3.2e-06,0.0014856,0.001956,0.145148,0.003262,0.0297608,0.1577152,1.84e-05,0.0041928,2.8e-06,0.0008292,0.5036764
93000,1318000,"minnesota",0,0.057878,0.007804,1.6e-06,0.035424,0.000138,2e-06,0.1248548,0.0275544,1.28e-05,9.2e-06,0.0024388,0.00447,0.1320884,0.0125104,0.0340076,0.3637304,3.24e-05,0.0079512,1.72e-05,0.0048784,0.1841964
101000,1318000,"minnesota",0,0.0207956,0.004332,0,0.0252772,8.8e-05,4.8e-06,0.0286436,0.0227196,4e-06,3.6e-06,0.001716,0.0040096,0.0172568,0.0534628,0.0758964,0.4708748,1.6e-05,0.003042,4e-06,0.0439488,0.2279044
109000,1318000,"minnesota",0,0.0129008,0.0048028,4e-07,0.0810668,7.68e-05,1.12e-05,0.0278856,0.0275476,8.4e-06,1e-05,0.0020476,0.0124348,0.0247592,0.3385728,0.052116,0.1379496,1.68e-05,0.0022132,2.8e-06,0.009506,0.2660708
117000,1318000,"minnesota",0,0.01003,0.0120688,0,0.042578,7.6e-05,6.4e-06,0.0353584,0.0288056,4e-06,6.4e-06,0.0021728,0.0174684,0.0387584,0.3855368,0.0111028,0.0821552,2.84e-05,0.0016256,7.2e-06,0.004782,0.3274288
125000,1318000,"minnesota",2,0.00397,0.0043916,0,0.026092,1.76e-05,1.2e-06,0.0073972,0.0116932,2.4e-06,2e-06,0.0005672,0.0042724,0.0207592,0.7028508,0.0059104,0.0486332,2.4e-06,0.0004412,4e-07,0.0035124,0.1594832
133000,1318000,"minnesota",12,0.02542,0.0183064,4e-07,0.1626556,0.000104,3.6e-06,0.0369124,0.0848756,1.12e-05,1.96e-05,0.0027536,0.0215332,0.0272208,0.3125864,0.0274884,0.045602,3.2e-05,0.0015228,9.6e-06,0.0637152,0.1692272
141000,1318000,"minnesota",7,0.0477116,0.0114656,1.2e-06,0.1413788,0.0001292,6e-06,0.0462516,0.1626524,1.52e-05,1.48e-05,0.0020632,0.0093732,0.0200728,0.1497352,0.1053104,0.151776,3.48e-05,0.001512,5.6e-06,0.1055,0.0449904
149000,1318000,"minnesota",0,0.0484628,0.0090784,4e-07,0.1070284,9.6e-05,3.6e-06,0.0467472,0.0946804,1.64e-05,7.6e-06,0.0010456,0.0046472,0.0067208,0.1772248,0.1377064,0.2100044,3.84e-05,0.0018364,3.2e-06,0.0878488,0.0668028
157000,1318000,"minnesota",0,0.025204,0.0060232,8e-07,0.118142,7.96e-05,1.6e-06,0.0663744,0.1583588,1.04e-05,4.8e-06,0.0008784,0.0046988,0.0013208,0.0947744,0.1247248,0.1727536,4.28e-05,0.0037508,5.6e-06,0.1157988,0.1070516
165000,1318000,"minnesota",0,0.0249544,0.0104584,0,0.1631936,7.16e-05,1.6e-06,0.0376404,0.1936572,2.04e-05,8.4e-06,0.000878,0.0031404,0.0009576,0.1619648,0.0927664,0.1744424,2.72e-05,0.0021888,2e-06,0.0997148,0.0339116
173000,1318000,"minnesota",0,0.0142156,0.0078448,8e-07,0.1069532,3.88e-05,5.6e-06,0.0121392,0.1190264,3.6e-06,4.4e-06,0.0010604,0.0029664,0.0006728,0.1436016,0.2238776,0.2008856,2.2e-05,0.0035616,2.4e-06,0.1107072,0.05241
181000,1318000,"minnesota",0,0.0123924,0.0051876,0,0.1175484,3.56e-05,1.2e-06,0.011514,0.1172312,4.8e-06,4e-06,0.000604,0.0035724,0.0006528,0.0421968,0.2314372,0.2455408,2.44e-05,0.001408,2.8e-06,0.076378,0.1342636
