"x","y","region","water","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
165000,1102000,"minnesota",0,0.0059684,NA,0.0031788,0,0.0132388,3.6e-06,NA,4e-07,0.005266,8.68e-05,8e-07,8.4e-06,0.0005976,0.0046308,0.6801336,0.0463264,0.0017152,0.0477612,5.72e-05,0.001326,0,2.16e-05,0.1896784
173000,1102000,"minnesota",0,0.0327612,NA,0.0189208,5.6e-06,0.0785712,4.76e-05,NA,5.2e-06,0.02423,0.0011736,7.2e-06,5.72e-05,0.0031364,0.0346388,0.1477768,0.3101472,0.0471768,0.1434172,0.0005664,0.01472,4e-06,0.0001944,0.1424424
181000,1102000,"minnesota",0,0.0612884,NA,0.070084,6.4e-06,0.1181728,9.96e-05,NA,8.4e-06,0.0469024,0.0027604,1.64e-05,0.0001508,0.005828,0.1005012,0.0249184,0.303786,0.0434032,0.205892,0.0011312,0.0037544,1.16e-05,0.0003228,0.0109616
189000,1102000,"minnesota",0,0.0434796,NA,0.0398924,1.24e-05,0.1237264,7.56e-05,NA,5.2e-06,0.0398076,0.0040652,1.4e-05,0.000136,0.0169784,0.2049028,0.0466392,0.1477996,0.0112708,0.296828,0.0009232,0.001732,8.4e-06,0.0003432,0.02136
197000,1102000,"minnesota",0,0.0606996,NA,0.078444,3.6e-06,0.1508196,0.0001112,NA,7.6e-06,0.0510276,0.0117524,1.88e-05,0.0002872,0.0111224,0.073158,0.0206576,0.2130252,0.0326508,0.257446,0.0017212,0.0016312,8.8e-06,0.0004936,0.0349136
205000,1102000,"minnesota",0,0.0484012,NA,0.0266892,7.6e-06,0.1233756,7.56e-05,NA,5.2e-06,0.0408932,0.0176848,2.04e-05,0.0001696,0.0047844,0.0737916,0.0365836,0.1492748,0.0367484,0.3889056,0.002934,0.0013672,5.6e-06,0.0004608,0.0478216
213000,1102000,"minnesota",0,0.0508068,NA,0.0248824,4.4e-06,0.1568912,7.08e-05,NA,2.4e-06,0.0331364,0.01663,2.04e-05,0.0002484,0.0045368,0.0474188,0.0183352,0.1821644,0.0309952,0.2653272,0.0017132,0.0010536,8e-07,0.0003616,0.1654
221000,1102000,"minnesota",0,0.0205812,NA,0.0378872,6.4e-06,0.2016872,0.0001008,NA,9.2e-06,0.0380552,0.0562576,4.44e-05,0.0003404,0.011012,0.0421032,0.037224,0.0496888,0.0375936,0.1460876,0.0030168,0.0006988,8.8e-06,0.0007052,0.3168916
229000,1102000,"minnesota",0,0.0288236,NA,0.0240836,4.4e-06,0.1314704,0.0001112,NA,3.6e-06,0.029458,0.1488244,4.76e-05,0.0002428,0.0075024,0.0982256,0.0816052,0.1781904,0.034324,0.1286172,0.0014308,0.0005624,3.6e-06,0.0006488,0.10582
237000,1102000,"minnesota",0,0.0292392,NA,0.0202764,6.4e-06,0.2009576,9.28e-05,NA,8.8e-06,0.0221064,0.1549688,5.84e-05,0.0001924,0.0054876,0.100914,0.0173808,0.1144992,0.0681416,0.1694692,0.0007256,0.0005264,4.4e-06,0.0006844,0.0942596
245000,1102000,"minnesota",0,0.031858,NA,0.0169856,6.8e-06,0.1244216,0.000114,NA,2e-06,0.0155464,0.1121164,3.56e-05,0.000154,0.0027644,0.0807212,0.0077688,0.0730856,0.189558,0.2285292,0.0004208,0.0003728,8e-06,0.0010704,0.1144604
253000,1102000,"minnesota",0,0.0210664,NA,0.0096288,2.4e-06,0.2023868,0.0001212,NA,1.6e-06,0.0163608,0.0400636,2.76e-05,0.0001092,0.0018772,0.1152916,0.02113,0.271184,0.075008,0.073386,0.0003096,0.0004068,3.6e-06,0.0014968,0.150138
261000,1102000,"minnesota",0,0.0129076,NA,0.008026,1.6e-06,0.1747056,0.0001808,NA,2e-06,0.0170596,0.0272868,4.84e-05,8.2e-05,0.0014316,0.0858192,0.025252,0.3529648,0.043604,0.1558804,0.0002064,4e-04,1.6e-06,0.0044932,0.0896464
269000,1102000,"minnesota",0,0.0112752,NA,0.0074576,8e-07,0.1913276,0.0002228,NA,5.2e-06,0.0260712,0.0679212,4.6e-05,6.28e-05,0.00136,0.080426,0.0074604,0.2858928,0.05286,0.1428588,0.00018,0.0007156,3.6e-06,0.0020176,0.1218348
277000,1102000,"minnesota",0,0.023512,NA,0.0111312,1.16e-05,0.2165036,0.0001696,NA,8e-06,0.0264088,0.0427916,8.36e-05,0.0001364,0.00166,0.0973724,0.0040556,0.0662672,0.1112512,0.2504888,0.0002664,0.0018848,1.16e-05,0.0042316,0.141754
285000,1102000,"minnesota",0,0.0178936,NA,0.0131672,1.32e-05,0.198412,0.0001604,NA,3.2e-06,0.0301228,0.075756,0.0001136,0.0001112,0.0016604,0.0545912,0.0047292,0.1043444,0.0860044,0.2262452,0.000244,0.0064868,3.6e-06,0.001948,0.1779896
293000,1102000,"minnesota",0,0.0390584,NA,0.0066648,7.2e-06,0.2416048,0.0001388,NA,3.6e-06,0.0177244,0.0646844,0.0002288,7.12e-05,0.0016556,0.0564784,0.00868,0.0515544,0.055202,0.2991068,0.0002192,0.0025792,5.2e-06,0.0021088,0.152224
301000,1102000,"minnesota",0,0.0278904,NA,0.0036984,5.2e-06,0.2123184,0.0001164,NA,1.12e-05,0.0225448,0.06759,0.0002232,7.8e-05,0.0018648,0.0311536,0.014952,0.1161612,0.063632,0.2308944,0.0001804,0.003734,3.2e-06,0.0020024,0.200946
309000,1102000,"wisconsin",0,0.0210452,NA,0.002996,2.8e-06,0.2268156,0.0001068,NA,3.2e-06,0.0169628,0.0280564,0.0002764,5.88e-05,0.0013876,0.0291916,0.0398608,0.3000984,0.02362,0.2017292,0.0001452,0.0042432,1.6e-06,0.0027388,0.1006596
317000,1102000,"wisconsin",0,0.0206944,NA,0.0028552,1.88e-05,0.108762,7.24e-05,NA,4e-07,0.0102788,0.0178528,0.000164,3.4e-05,0.001192,0.0466408,0.0381208,0.5479164,0.0084096,0.1230032,0.0001152,0.00208,2.8e-06,0.0034216,0.0683648
325000,1102000,"wisconsin",0,0.0034752,NA,0.0004484,4e-07,0.0087572,9.2e-06,NA,4e-07,0.0009288,0.0016188,3.76e-05,3.2e-06,0.000198,0.0043492,0.0025952,0.9532972,0.002222,0.0157292,1e-05,0.0002388,4e-07,0.0011576,0.0049232
333000,1102000,"wisconsin",0,0.0068852,NA,0.0011524,0,0.0098276,1.96e-05,NA,2e-06,0.0014012,0.0026128,0.0001232,4.8e-06,0.0003352,0.0102768,0.0114112,0.9219444,0.0027552,0.0233832,2.28e-05,0.0001756,0,0.0020308,0.005636
341000,1102000,"wisconsin",0,0.0064272,NA,0.0038372,2e-06,0.0321212,8.76e-05,NA,2e-06,0.003906,0.0068008,0.0004796,1.52e-05,0.000828,0.0114836,0.0091176,0.7944048,0.0131516,0.0997308,4.24e-05,0.0002276,4e-07,0.0035572,0.0137772
349000,1102000,"wisconsin",0,0.0042412,NA,0.005092,1.2e-06,0.0493348,0.0001468,NA,0,0.0059756,0.005666,0.001746,1.08e-05,0.0007852,0.0104788,0.0026468,0.6160136,0.0042204,0.2180472,4.04e-05,0.0001584,4e-07,0.005528,0.0698664
357000,1102000,"wisconsin",0,0.0131692,NA,0.0144052,1.44e-05,0.2507652,0.0005024,NA,4e-06,0.0148508,0.0183208,0.0467356,5.28e-05,0.0029392,0.0977852,0.0120516,0.399856,0.0147212,0.0358116,0.0001888,0.0006336,3.6e-06,0.029476,0.0477128
365000,1102000,"wisconsin",0,0.0373572,NA,0.0157956,2.6e-05,0.2001396,0.0005296,NA,4.8e-06,0.0100256,0.0281468,0.1753892,7.64e-05,0.0044848,0.1487724,0.0042924,0.1015356,0.02286,0.1484208,0.0001816,0.0004988,3.6e-06,0.0765616,0.0248976
373000,1102000,"wisconsin",0,0.0137896,NA,0.0085456,1.96e-05,0.2078196,0.0006836,NA,7.6e-06,0.0074424,0.024734,0.2583136,6.72e-05,0.0076688,0.1744796,0.0053416,0.1009804,0.0302896,0.0795668,0.0001476,0.0003648,4e-07,0.0539828,0.0257548
381000,1102000,"wisconsin",0,0.0028152,NA,0.0046508,1.08e-05,0.1585196,0.000504,NA,8e-07,0.0018988,0.0075024,0.0140184,1.04e-05,0.0022976,0.0913172,0.0140324,0.3454196,0.013416,0.0547928,4e-05,7.96e-05,0,0.0051644,0.2835092
389000,1102000,"wisconsin",0,0.0050352,NA,0.0075628,2.2e-05,0.2278456,0.0053672,NA,1.6e-06,0.0034348,0.0261252,0.1126192,3.76e-05,0.0036452,0.1501604,0.0266704,0.237452,0.0374756,0.0909432,7.16e-05,0.0001752,1.2e-06,0.0290124,0.0363416
397000,1102000,"wisconsin",0,0.006986,NA,0.0098028,4.44e-05,0.2474392,0.001372,NA,2.4e-06,0.0040496,0.0522688,0.2278832,4.44e-05,0.0066336,0.153546,0.0132788,0.0899324,0.0255508,0.0916676,7.92e-05,0.000236,4e-06,0.0482664,0.0209124
405000,1102000,"wisconsin",0,0.0088232,NA,0.0061384,4.04e-05,0.2659208,0.0009292,NA,2.4e-06,0.0038904,0.056842,0.2652104,4.28e-05,0.0088452,0.143002,0.0015308,0.0187276,0.0501024,0.092482,5.52e-05,0.0002244,1.6e-06,0.0698084,0.0073804
413000,1102000,"wisconsin",0,0.0039944,NA,0.0067896,4.6e-05,0.2083336,0.0014468,NA,8e-07,0.0045704,0.0556168,0.1643268,3.08e-05,0.0068176,0.0980044,0.0007344,0.01907,0.091884,0.1933184,5.44e-05,0.000274,0,0.1416024,0.0030844
421000,1102000,"wisconsin",0,0.0065068,NA,0.02058,4e-05,0.2549248,0.0007976,NA,5.2e-06,0.0067448,0.089658,0.0946728,4.48e-05,0.010546,0.157516,0.0013152,0.0083936,0.0441936,0.1523732,5.72e-05,0.000328,4e-07,0.13522,0.016082
429000,1102000,"wisconsin",0,0.0099276,NA,0.010758,7.16e-05,0.2489372,0.0005552,NA,6.8e-06,0.0078824,0.0765744,0.2053744,2.84e-05,0.007394,0.1062272,0.00319,0.0075308,0.0571684,0.0571204,6.52e-05,0.0003528,8e-07,0.1974012,0.0034332
437000,1102000,"wisconsin",0,0.0072636,NA,0.0084604,6.48e-05,0.2198388,0.0005588,NA,1.6e-06,0.0059268,0.0531604,0.1592204,2.08e-05,0.003746,0.1215556,0.000702,0.00804,0.0681736,0.1341164,4.24e-05,0.00036,8e-07,0.2076236,0.0011232
445000,1102000,"wisconsin",0,0.0090996,NA,0.0101216,0.0001284,0.2244828,0.0008748,NA,9.6e-06,0.004956,0.0638444,0.1933256,2.88e-05,0.0052192,0.1300032,0.0005044,0.0164488,0.0757488,0.1090264,4.24e-05,0.0003332,4e-06,0.1550404,0.0007576
453000,1102000,"wisconsin",0,0.0093484,NA,0.0095884,0.0001652,0.1544292,0.000868,NA,6e-06,0.0039604,0.1253916,0.2991776,1.76e-05,0.0059588,0.1173028,0.0006072,0.0039876,0.04345,0.0756688,3.92e-05,0.0002192,2.8e-06,0.1491732,0.000638
461000,1102000,"wisconsin",0,0.011976,NA,0.0070568,0.00024,0.1977484,0.0006856,NA,5.2e-06,0.0037468,0.0544668,0.2396152,1.48e-05,0.004126,0.0796472,0.0003476,0.0081676,0.0375952,0.165366,2.76e-05,0.0002084,1.6e-06,0.18777,0.0011872
469000,1102000,"wisconsin",0,0.0087792,NA,0.00878,0.0004088,0.1705384,0.0008552,NA,8e-06,0.0035812,0.059964,0.279626,2.16e-05,0.0057104,0.119874,0.0003984,0.013006,0.038454,0.1424656,4.32e-05,0.0002108,3.2e-06,0.1435116,0.0037604
477000,1102000,"wisconsin",0,0.007662,NA,0.0110276,0.0004172,0.1765492,0.0005008,NA,3.2e-06,0.003802,0.0579436,0.1863916,1.08e-05,0.0040628,0.0890308,0.0003176,0.0529464,0.0515428,0.1921184,2.48e-05,0.000262,1.6e-06,0.144088,0.0212968
485000,1102000,"wisconsin",0,0.01651,NA,0.0092536,0.0003616,0.2345912,0.0004568,NA,8e-06,0.0045188,0.03227,0.2330488,1.68e-05,0.0077416,0.125056,0.0004744,0.0221356,0.0958816,0.0584856,4.72e-05,0.0003744,1.6e-06,0.1425584,0.016208
493000,1102000,"michigan_north",0,0.0107476,NA,0.0076452,0.0001512,0.1805228,0.000352,NA,8e-06,0.005806,0.0449448,0.2228048,1.4e-05,0.0031916,0.1098484,0.000504,0.0132428,0.070632,0.1882288,3.48e-05,0.00069,4e-07,0.1214088,0.019222
501000,1102000,"michigan_north",0,0.014486,NA,0.0161,0.0001532,0.156768,0.0005076,NA,9.2e-06,0.0047836,0.1129408,0.183536,2.32e-05,0.0072064,0.1440568,0.000528,0.002922,0.0981892,0.0990784,4.44e-05,0.0034456,2.8e-06,0.137476,0.0177428
509000,1102000,"michigan_north",0,0.0071312,NA,0.0126792,7.16e-05,0.1757288,0.0003576,NA,4.8e-06,0.00421,0.1347372,0.2063504,1.8e-05,0.0049696,0.1442056,0.0003736,0.0035624,0.1044864,0.0686808,2.08e-05,0.006918,1.6e-06,0.1227372,0.0027552
517000,1102000,"michigan_north",0,0.0186852,NA,0.0146584,7.32e-05,0.148008,0.0005192,NA,1.92e-05,0.0072248,0.1428956,0.188674,3.6e-05,0.0041724,0.1334404,0.0004044,0.0106552,0.0944176,0.0458528,4.6e-05,0.00321,4e-06,0.1824536,0.00455
525000,1102000,"michigan_north",0,0.016284,NA,0.0094304,5.84e-05,0.1640412,0.000648,NA,1.44e-05,0.00997,0.1786588,0.2218416,1.96e-05,0.0068168,0.1732876,0.0004564,0.0082768,0.0571476,0.0200844,4.36e-05,0.0014556,2.8e-06,0.1299472,0.0015148
533000,1102000,"michigan_north",0,0.0127708,NA,0.007344,2.88e-05,0.1839528,0.000414,NA,1.2e-05,0.0090128,0.0188564,0.1612828,1.36e-05,0.0025964,0.1947436,0.0003904,0.0087392,0.108366,0.0847188,3.04e-05,0.0010696,0,0.2042384,0.0014192
541000,1102000,"michigan_north",0,0.0054076,NA,0.0086964,4.04e-05,0.1266836,0.0001916,NA,7.2e-06,0.0047472,0.0416956,0.3265304,7.6e-06,0.0017492,0.124116,0.0002332,0.0205696,0.0433956,0.0582188,1.72e-05,0.0005164,2.4e-06,0.2360628,0.0011112
549000,1102000,"michigan_north",0,0.003486,NA,0.0104528,2.48e-05,0.1711836,0.0002428,NA,1.36e-05,0.0058204,0.0628672,0.2559264,8.8e-06,0.0019412,0.2314356,0.0004752,0.0279404,0.0604028,0.0543248,1.48e-05,0.0002948,1.6e-06,0.1110304,0.002112
557000,1102000,"michigan_north",0,0.0028708,NA,0.0061216,3.36e-05,0.1531304,0.0002204,NA,6.8e-06,0.0045444,0.1084828,0.1365844,5.2e-06,0.001446,0.19354,0.000856,0.1644416,0.0755476,0.054416,1.84e-05,0.000204,0,0.0951576,0.0023724
565000,1102000,"michigan_north",0,0.0024708,NA,0.006892,3.16e-05,0.1860756,0.00029,NA,7.6e-06,0.0050112,0.0294616,0.1727412,6.8e-06,0.0013424,0.176826,0.001124,0.086034,0.1199988,0.087424,1.88e-05,0.000188,1.2e-06,0.1072848,0.0167696
573000,1102000,"michigan_north",0,0.0025112,NA,0.0087832,3.64e-05,0.1579708,0.0003348,NA,1.48e-05,0.0090316,0.0164644,0.1273076,4.4e-06,0.0024568,0.1032188,0.0041612,0.1328748,0.1848504,0.1039108,1.4e-05,0.0001324,4e-07,0.0863616,0.0595596
581000,1102000,"michigan_north",0,0.0023724,NA,0.0102256,3.08e-05,0.0825476,0.0002888,NA,1.92e-05,0.00524,0.0251596,0.1627224,3.6e-06,0.0015576,0.0627068,0.001236,0.0718072,0.247766,0.0885616,1.2e-05,0.0001156,1.2e-06,0.1766348,0.0609912
589000,1102000,"michigan_north",0,0.0069616,NA,0.0241036,6.04e-05,0.1989016,0.0007868,NA,2.56e-05,0.009574,0.105828,0.151786,1e-05,0.00315,0.123178,0.0007808,0.0447832,0.1362076,0.0499232,2.72e-05,0.0002052,4.8e-06,0.1384632,0.0052392
597000,1102000,"michigan_north",0,0.0035684,NA,0.0104948,3.08e-05,0.1785872,0.0007732,NA,1.84e-05,0.0064428,0.2090564,0.02814,9.2e-06,0.0048988,0.1689664,0.0003832,0.0687316,0.1290184,0.0574692,2.68e-05,0.0001432,1.2e-06,0.1317644,0.0014756
605000,1102000,"michigan_north",0,0.0034988,NA,0.0052088,4.16e-05,0.1790056,0.0007132,NA,1.24e-05,0.005134,0.1461688,0.029786,1.56e-05,0.0033384,0.2099012,0.0003532,0.0571724,0.1563032,0.0915912,1.24e-05,0.0001028,1.2e-06,0.110656,0.0009832
613000,1102000,"michigan_north",0,0.0013972,NA,0.0052288,3.48e-05,0.1554008,6e-04,NA,2.12e-05,0.0034436,0.1024208,0.0157604,6e-06,0.003144,0.2367376,0.000442,0.081918,0.2219488,0.0897112,1.12e-05,0.0001016,4e-06,0.0809284,0.0007396
621000,1102000,"michigan_north",0,0.0016768,NA,0.0133772,9.08e-05,0.1944728,0.0012676,NA,3.52e-05,0.010352,0.0660696,0.0112416,1.48e-05,0.0037176,0.3886268,0.000394,0.0455792,0.1309688,0.0177912,2.48e-05,0.0001616,8e-07,0.112752,0.0013848
629000,1102000,"michigan_north",0,0.0019572,NA,0.00758,0.0001052,0.1658784,0.0064372,NA,4.2e-05,0.003988,0.0760612,0.06899,1e-05,0.00629,0.190186,0.0004036,0.0458336,0.2474312,0.0507284,1.32e-05,0.0001796,5.2e-06,0.124328,0.003552
637000,1102000,"michigan_north",0,0.002104,NA,0.0056676,0.0001176,0.1348168,0.0014516,NA,5.44e-05,0.0021452,0.0554308,0.0264292,6.8e-06,0.006594,0.105836,0.000506,0.0674888,0.240944,0.1028352,1.28e-05,0.000166,5.6e-06,0.2089556,0.038432
645000,1102000,"michigan_north",0,0.0012592,NA,0.0024568,9.68e-05,0.1103564,0.0009444,NA,1.48e-05,0.0009724,0.0584812,0.0069344,6.4e-06,0.0018776,0.0600136,0.000586,0.19271,0.260228,0.1608852,8.8e-06,0.00011,4e-07,0.1366224,0.0054352
653000,1102000,"michigan_north",0,0.0008972,NA,0.0012356,6.88e-05,0.0568264,0.0012832,NA,1e-05,0.0004876,0.0508388,0.00389,8e-07,0.0011288,0.060052,0.0013608,0.6295688,0.1129764,0.0504712,4.8e-06,9e-05,1.2e-06,0.0263304,0.0024772
661000,1102000,"michigan_north",0,0.0032856,NA,0.003102,0.0001424,0.0915056,0.0025164,NA,5.6e-05,0.0013308,0.1183928,0.0063548,9.6e-06,0.0029612,0.1534268,0.0204632,0.3386764,0.1733048,0.0426748,1.44e-05,0.0002968,1.6e-06,0.038312,0.003172
669000,1102000,"michigan_north",0,0.0030892,NA,0.0036588,0.000224,0.0700064,0.000788,NA,6.6e-05,0.0015412,0.2216396,0.0085408,4e-06,0.0027764,0.1677844,0.0018804,0.1626956,0.27186,0.0486568,1.96e-05,0.0004512,2.4e-06,0.024822,0.0094932
677000,1102000,"michigan_north",0,0.00151,NA,0.0014156,8.12e-05,0.0529888,0.0003248,NA,4.24e-05,0.0007332,0.0437056,0.0072536,4e-07,0.0010832,0.0340864,0.0005488,0.7461352,0.0558088,0.003186,1.2e-05,0.0002028,4e-07,0.0076784,0.0432024
685000,1102000,"michigan_north",0,0.0071628,NA,0.0086076,0.000902,0.1853428,0.0006968,NA,0.00015,0.0051004,0.140638,0.1113612,2.24e-05,0.006328,0.3777464,0.0010924,0.0336008,0.0147812,0.005966,7.08e-05,0.0008928,4e-06,0.051672,0.0478616
693000,1102000,"michigan_north",0,0.0096788,NA,0.0076748,0.0034676,0.1950544,0.0004496,NA,0.0001432,0.0054024,0.078804,0.3008856,3.04e-05,0.0058996,0.2190516,0.0007268,0.0078204,0.0297412,0.0298172,0.000114,0.000838,6e-06,0.101528,0.0028664
701000,1102000,"michigan_north",0,0.013648,NA,0.009458,0.0966144,0.148726,0.0004024,NA,8.44e-05,0.0054,0.0301948,0.2621968,6.8e-06,0.0043872,0.247284,0.0003376,0.0049676,0.02026,0.0186908,0.0001012,0.000812,4e-06,0.134622,0.001802
709000,1102000,"michigan_north",0,0.0201556,NA,0.004952,0.1006448,0.0861532,0.000338,NA,7.44e-05,0.0074984,0.0249492,0.2207252,6.8e-06,0.0026776,0.3731056,0.00028,0.0168376,0.0275272,0.016688,0.0001044,0.000614,8e-06,0.0957772,0.0008828
717000,1102000,"michigan_north",0,0.0218916,NA,0.0033092,0.1985876,0.1068764,0.0003468,NA,5.12e-05,0.0080364,0.0355844,0.1964968,1.32e-05,0.002274,0.2868956,0.0001784,0.010642,0.0237808,0.0111944,8.76e-05,0.000528,1.12e-05,0.0924576,0.0007568
725000,1102000,"michigan_north",4,0.0224316,NA,0.0024504,0.1363956,0.1429196,0.0005128,NA,3.48e-05,0.0062408,0.0306812,0.2254048,1.28e-05,0.0016964,0.1727116,0.0002564,0.1266052,0.0148392,0.0077192,8.8e-05,0.0007292,3.6e-06,0.1075404,0.0007264
733000,1102000,"michigan_north",4,0.006178,NA,0.0011696,0.3112644,0.1042996,0.0007076,NA,2.64e-05,0.0053708,0.026926,0.1914476,2.4e-06,0.0011176,0.1689484,0.0001076,0.0337872,0.016036,0.0356808,9.28e-05,0.0007248,4e-06,0.0954732,0.0006352
749000,1102000,"michigan_north",0,0.0068508,NA,0.001008,0.2160244,0.07217,0.0013692,NA,3.08e-05,0.016374,0.0156428,0.0629108,6.4e-06,0.0028036,0.4496716,0.0001336,0.011252,0.043798,0.022782,0.0001556,0.0008364,5.6e-06,0.0755892,0.0005852
757000,1102000,"michigan_north",0,0.0142408,NA,0.0011336,0.1553156,0.087418,0.000916,NA,2.36e-05,0.0137876,0.018948,0.066098,1.04e-05,0.0021824,0.3061712,0.0002372,0.0268968,0.0772768,0.0326328,0.0003476,0.0006888,4.8e-06,0.1949404,0.0007296
765000,1102000,"michigan_north",0,0.012212,NA,0.0008484,0.0828296,0.0707356,0.0004468,NA,2.84e-05,0.0080072,0.0237012,0.1001644,3.6e-06,0.001134,0.1619212,0.0001392,0.0441612,0.1302048,0.2012008,0.0001904,0.0005316,7.2e-06,0.1608668,0.0006656
773000,1102000,"michigan_north",0,0.0037888,NA,0.0005624,0.1643572,0.1422616,0.0004364,NA,1.32e-05,0.0024272,0.011002,0.1171328,1.6e-06,0.0006304,0.1308488,0.0001256,0.113652,0.096482,0.1521096,0.0001456,0.000462,4.8e-06,0.0629728,0.0005832
781000,1102000,"michigan_north",0,0.0013764,NA,0.0002552,0.0986756,0.038532,0.000136,NA,4.4e-06,0.0007776,0.0080404,0.0695836,1.6e-06,0.0002384,0.0951212,6.28e-05,0.4103064,0.1558196,0.1057444,2.52e-05,0.0002244,4e-07,0.014646,0.0004284
789000,1102000,"michigan_north",0,0.0016028,NA,0.0002944,0.217238,0.0638168,0.0001588,NA,4e-06,0.0006868,0.0172252,0.0308084,4e-07,0.0002672,0.1548048,6.24e-05,0.4369328,0.0495816,0.0130868,2.16e-05,0.0004616,2e-06,0.012426,0.0005176
797000,1102000,"michigan_north",0,0.0026684,NA,0.0006488,0.1810344,0.1366532,0.0002712,NA,8.8e-06,0.0011924,0.0268676,0.0740552,5.6e-06,0.0006436,0.2611308,0.0001288,0.2399088,0.0492972,0.0151032,3.8e-05,0.0012272,6e-06,0.0086428,0.000468
805000,1102000,"michigan_north",0,0.0041644,NA,0.0006512,0.1236204,0.144108,0.0001992,NA,7.2e-06,0.0013696,0.0924896,0.0604524,3.6e-06,0.0005724,0.4084128,0.0002448,0.108994,0.0235108,0.0179232,3.36e-05,0.001134,4.8e-06,0.0115092,0.0005948
813000,1102000,"michigan_north",0,0.0059232,NA,0.0006808,0.2298492,0.1618816,0.0001216,NA,4.8e-06,0.0014428,0.0554824,0.1157412,4e-06,0.000634,0.2260404,0.0003188,0.1524788,0.017688,0.013342,3.92e-05,0.0008576,0,0.01688,0.0005896
821000,1102000,"michigan_north",0,0.01809,NA,0.0010024,0.22166,0.0992164,0.000208,NA,8.8e-06,0.0017864,0.0438436,0.102132,9.2e-06,0.0009284,0.1234176,0.000196,0.0193336,0.1257264,0.1059376,4.48e-05,0.000998,4e-06,0.1344452,0.0010116
829000,1102000,"michigan_north",0,0.003802,NA,0.0002796,0.0104788,0.027096,5.12e-05,NA,1.6e-06,0.0006044,0.0083788,0.0375484,2.4e-06,0.0003116,0.0265728,0.0001288,0.1697952,0.2084628,0.3743836,6e-06,0.0003744,4e-07,0.1311236,0.0005976
837000,1102000,"michigan_north",0,0.0084616,NA,0.0006944,0.0259028,0.0671416,9.32e-05,NA,5.6e-06,0.0015104,0.0443452,0.0995332,2.8e-06,0.0007392,0.0899124,0.0001792,0.1531624,0.2040012,0.1549184,1.64e-05,0.0007256,4e-07,0.1467884,0.0018656
845000,1102000,"michigan_north",0,0.0082332,NA,0.001214,0.0727356,0.0933984,0.000148,NA,1.16e-05,0.0023104,0.0427024,0.1157104,4.8e-06,0.0012644,0.27388,0.0002272,0.046008,0.1705232,0.0277048,2.28e-05,0.0005248,1.2e-06,0.1400008,0.003374
853000,1102000,"michigan_north",0,0.0057784,NA,0.000974,0.18891,0.1087004,8.68e-05,NA,1.36e-05,0.0013332,0.0270084,0.057972,4.4e-06,0.0009332,0.3080932,0.000224,0.0475636,0.0916664,0.0399976,2.2e-05,0.0004388,6e-06,0.1167004,0.0035736
861000,1102000,"michigan_north",5,0.00557,NA,0.00065,0.3169204,0.1013704,8.48e-05,NA,6.8e-06,0.0007832,0.0172332,0.145558,2.8e-06,0.0007528,0.2230008,0.0001988,0.0412344,0.0188212,0.0129284,7.2e-06,0.0003712,2e-06,0.1116712,0.0028324
869000,1102000,"michigan_north",18,0.0112944,NA,0.0008908,0.1789012,0.1583188,0.00012,NA,6.4e-06,0.0011176,0.01644,0.206964,8e-06,0.0010052,0.141164,0.0006592,0.0345496,0.0322388,0.0346416,1.68e-05,0.0005128,2.8e-06,0.1773008,0.0038472
893000,1102000,"michigan_north",35,0.0110316,NA,0.0013672,0.05826,0.2125052,0.000144,NA,1.28e-05,0.0016372,0.0506728,0.0438936,4.8e-06,0.0017632,0.20046,0.0026792,0.1438188,0.1040704,0.029222,2.76e-05,0.0008252,7.2e-06,0.1265972,0.011
917000,1102000,"michigan_north",0,0.0389036,NA,0.002096,0.0144856,0.12956,0.000156,NA,1.84e-05,0.0088884,0.1888164,0.0991852,2.64e-05,0.0082144,0.1571304,0.0090832,0.00844,0.2181096,0.02701,0.0001036,0.0022468,6e-06,0.0591528,0.0283672
-27000,1110000,"minnesota",0,0.0627892,NA,0.0451308,6.8e-06,0.008002,0.0010212,NA,1.08e-05,0.106484,0.000318,3.2e-06,0.0002244,0.0250564,0.0270304,0.6046664,0.001388,0.0009212,0.0033516,0.0003608,0.026614,9.2e-06,0.0003176,0.086294
-19000,1110000,"minnesota",0,0.0664596,NA,0.0473948,4.84e-05,0.0086592,0.001124,NA,3.6e-06,0.1066992,0.0002416,3.6e-06,0.0001852,0.026508,0.027196,0.5927184,0.0010968,0.0010936,0.0033904,0.0002828,0.0260472,6e-06,0.000478,0.0903636
-11000,1110000,"minnesota",0,0.0700732,NA,0.0442208,1.36e-05,0.0089116,0.001034,NA,2.4e-06,0.1033032,0.0002564,5.6e-06,0.0001232,0.0301776,0.0294412,0.5998004,0.0007588,0.001406,0.004444,0.0001828,0.0276064,8.8e-06,0.0003132,0.0779168
-3000,1110000,"minnesota",0,0.065342,NA,0.0441492,3.6e-06,0.0088252,0.0010228,NA,8.4e-06,0.0965864,0.0002936,2.4e-06,0.000136,0.0305116,0.0283316,0.625452,0.0006976,0.0007236,0.0028496,0.0002128,0.0257972,2.76e-05,0.000194,0.0688328
